Frame_Start Frame_End Laugh
178,390,0
394,437,0
440,773,1
802,1038,1
1066,1541,1
2716,2930,0
2955,3151,0
3195,3296,1
3315,3363,0
3363,3410,0
3413,3440,0
3464,3509,0
3509,3554,1
3559,3629,0
3650,3698,0
3798,3822,0
3822,3847,0
3891,4010,1
4038,4181,0
4184,4323,0
4347,4394,0
4394,4442,0
4444,4537,0
4538,4585,0
4585,4633,0
4636,4732,0
4734,4780,0
4780,4826,1
4921,5016,0
5018,5117,0
5137,5209,0
5214,5377,1
5377,5401,0
5403,5501,0
5524,5573,0
5573,5622,0
5641,5766,0
5855,5929,0
5930,5955,0
5955,6087,0
6087,6205,0
6205,6244,0
6245,6340,0
6360,6409,0
6409,6458,0
6484,6671,0
6887,6935,0
6938,6999,0
6999,7179,0
7179,7299,0
7318,7378,0
7378,7437,0
7443,7595,0
7595,7873,1
7942,8136,1
8326,8402,0
8422,8498,0
8542,8686,0
8733,8806,0
8809,8904,0
8925,9025,0
9097,9212,0
9219,9263,0
9263,9308,0
9310,9433,0
9693,9865,0
9866,10220,1
10246,10459,0
10534,10602,0
10605,10794,0
10824,10894,0
10894,10963,0
10965,11058,0
11064,11160,0
11178,11227,0
11278,11400,0
11418,11469,0
11470,11503,0
11503,11537,1
11539,11590,0
11609,11801,0
11803,11926,0
11969,12005,0
12005,12041,0
12044,12305,0
12307,12332,0
12334,12473,1
12526,12573,0
12573,12620,0
12622,12657,0
12657,12692,0
12716,12777,0
12777,12837,0
12857,12929,1
12934,12992,0
12992,13049,0
13384,13410,0
13436,13471,0
13471,13506,0
13508,13757,1
13757,13817,0
13840,13877,0
13877,13914,0
13917,14036,0
14055,14133,0
14182,14300,0
14301,14345,0
14564,14634,1
14634,14703,0
14730,14767,0
14767,14805,0
14824,14850,0
14902,14949,0
14949,14996,0
16022,16072,1
16074,16087,0
16087,16101,0
16118,16169,0
16169,16219,0
16674,16735,0
16735,16795,0
16816,16910,0
17102,17297,0
17298,17415,0
17418,17485,0
17486,17533,0
17561,17704,0
17707,17765,0
17765,17822,0
17825,17868,0
17870,17967,0
17970,18062,0
18209,18326,0
18348,18446,0
18447,18506,0
18506,18853,0
18879,19067,0
19115,19189,0
19234,19285,0
19382,19431,0
19432,19552,0
19570,19739,0
19741,19767,0
19786,19907,0
19936,20031,0
20074,20264,0
20169,20217,0
20290,20384,0
20387,20437,0
20437,20736,0
20736,20774,0
20793,20888,0
20891,20917,0
20939,20975,0
20975,21011,0
21130,21179,0
21180,21589,0
21612,21679,0
21684,21709,0
21730,22162,0
22164,22280,0
22282,22377,0
22400,22497,0
22498,22594,0
22616,22813,0
22832,22927,0
22930,22957,0
22981,23073,0
23094,23192,0
23214,23288,0
23289,23363,0
23386,23422,0
23422,23458,0
23459,23495,0
23495,23531,0
23550,23605,0
23622,23647,0
23647,23672,0
23742,24203,0
24246,24318,0
24320,24414,0
24417,24462,0
24465,24811,0
24811,24846,0
24849,24884,0
24884,24918,0
24921,24969,0
24970,25185,0
25205,25231,0
25231,25257,0
25259,25375,0
25470,25519,0
25519,25569,0
25588,25625,0
25625,25662,0
25665,25711,0
25711,25758,0
25759,25807,0
25807,25855,0
25881,25924,0
25927,26023,0
26024,26117,0
26119,26186,0
26192,26452,0
26479,26526,0
26527,26586,0
26586,26741,0
26791,26861,0
26862,26898,0
26898,26935,0
26954,26967,0
26967,26981,0
26982,26993,0
26993,27005,0
27007,27531,0
27532,27628,0
27630,27702,0
27748,27818,0
27818,27889,0
28010,28045,0
28045,28081,0
28177,28248,0
28251,28300,0
28300,28349,0
28370,28566,0
28612,28754,0
28758,28818,0
28818,28878,0
28900,29024,0
29042,29137,0
29140,29200,0
29200,29299,0
29299,29449,0
29450,29521,0
29666,29694,0
29718,29812,0
29814,29859,0
29905,29919,0
29919,29933,0
29953,30388,0
30090,30128,0
30195,30244,0
30410,30577,0
30599,30650,0
30674,30724,0
30989,31033,0
31037,31061,0
31061,31084,0
31223,31298,0
31301,31394,0
31396,31430,0
31430,31464,0
31466,31503,0
31503,31541,0
31559,31800,0
31802,31850,0
31898,32878,0
32902,32939,0
32939,32976,0
33024,33061,0
33061,33097,0
33117,33169,0
34118,34153,0
34153,34189,0
34213,34261,0
34261,34309,0
34311,34354,0
34378,34431,0
34432,34480,0
34546,34584,0
34584,34621,0
34690,34720,0
34738,34774,0
34774,34810,0
34811,34861,0
34861,34911,0
34930,34957,0
34958,34994,0
34994,35031,0
35122,35175,0
35291,35327,0
35327,35362,0
35365,35400,0
35400,35435,0
35438,35484,0
35486,35546,0
35546,35606,0
35678,35726,0
35726,35774,0
36970,37020,0
37021,37080,0
37080,37138,0
37187,37258,0
37282,37307,0
37307,37332,0
37351,37399,0
37399,37447,0
37472,37508,0
37508,37543,0
37568,37615,0
37615,37663,0
37690,37726,0
37726,37762,0
37762,37799,0
37799,37836,0
37855,37891,0
37891,37927,0
37928,37965,0
37965,38002,0
38029,38064,0
38064,38098,0
38100,38158,0
38158,38264,0
38264,38310,0
38313,38358,0
38386,38432,0
38432,38478,0
38480,38528,0
38528,38576,0
38622,38672,0
38674,38721,0
38721,38768,0
38814,38853,0
38853,38891,0
38910,38959,0
38959,39008,0
39009,39022,0
39022,39035,0
39054,39105,0
39176,39201,0
39201,39226,0
39246,39284,0
39284,39390,0
39466,39515,0
39539,39586,0
39586,39633,0
39772,39844,0
39846,39919,0
39942,39993,0
40012,40065,0
40252,40302,0
40306,40377,0
40397,40540,0
40593,40663,0
40685,40735,0
40757,40807,0
40807,40857,0
40903,40950,0
40950,40997,0
41022,41073,0
41092,41127,0
41127,41200,0
41200,41237,0
41239,41307,0
41432,41465,0
41465,41498,0
41501,41525,0
41549,41598,0
41598,41647,0
41666,41754,0
41754,41791,0
41794,41838,0
41838,41882,0
41885,41957,0
41981,42018,0
42018,42102,0
42102,42149,0
42218,42290,0
42464,42530,0
42627,42663,0
42663,42699,0
42819,42865,0
42962,42997,0
42997,43033,0
43035,43094,0
43094,43153,0
43227,43277,0
43322,43350,0
43374,43420,0
43420,43466,0
43467,43491,0
43491,43516,0
43518,43564,0
43564,43610,0
43612,43658,0
43658,43705,0
43825,43873,0
43873,43921,0
43926,43996,0
43998,44043,0
44043,44088,0
44090,44159,0
44210,44245,0
44245,44281,0
44284,44332,0
44332,44380,0
44381,44447,0
44501,44536,0
44536,44572,0
44573,44642,0
44644,44679,0
44679,44714,0
44716,44751,0
44751,44786,0
44789,44834,0
44834,44880,0
44906,44978,0
45174,45220,0
45266,45290,0
45360,45407,0
45431,45461,0
45507,45552,0
45552,45597,0
45600,45659,0
45659,45718,0
45744,45803,0
45803,45862,0
45891,45960,0
45960,46029,0
46061,46128,0
46201,46237,0
46237,46273,0
46275,46320,0
46323,46370,0
46370,46417,0
46418,46466,0
46486,46521,0
46521,46557,0
46706,46740,0
46740,46774,0
46776,46824,0
46824,46932,0
46932,46988,0
46989,47015,0
47015,47041,0
47139,47197,0
47197,47350,0
47450,47495,0
47495,47579,0
47579,47615,0
47617,47641,0
47660,47708,0
47708,47756,0
47757,47805,0
47805,47927,0
47930,47964,0
47964,47999,0
48002,48049,0
48049,48097,0
48116,48165,0
48165,48214,0
48238,48252,0
48252,48265,0
48284,48356,0
48430,48455,0
48455,48481,0
48483,48530,0
48601,48636,0
48636,48670,0
48697,48743,0
48769,48805,0
48805,48841,0
48956,48992,0
48992,49028,0
49414,49463,0
49463,49511,0
49513,49560,0
49560,49606,0
49609,49657,0
49658,49682,0
49682,49707,0
49726,49775,0
49775,49824,0
49872,49930,0
49930,49989,0
50111,50160,0
50178,50228,0
50228,50277,0
50298,50323,0
50323,50349,0
50371,50397,0
50397,50423,0
50442,50479,0
50479,50517,0
50538,50567,0
50589,50638,0
50638,50687,0
50706,50755,0
50755,50803,0
50805,50853,0
50853,50900,0
50903,50937,0
50937,50970,0
51023,51082,0
51082,51142,0
51143,51189,0
51189,51235,0
51257,51293,0
51293,51329,0
51331,51355,0
51355,51379,0
51380,51449,0
51521,51569,0
51574,51609,0
51609,51645,0
51668,51693,0
51718,51776,0
51776,51833,0
51930,51955,0
51955,51981,0
51982,52051,0
52073,52100,0
52102,52150,0
52150,52197,0
52217,52242,0
52242,52268,0
52292,52340,0
52385,52424,0
52424,52462,0
52482,52519,0
52519,52556,0
52580,52606,0
52606,52632,0
52821,52880,0
52880,52940,0
52959,52997,0
52997,53034,0
53036,53106,0
53134,53170,0
53170,53205,0
53223,53276,0
53319,53405,0
53405,53442,0
53444,53481,0
53481,53518,0
53536,53588,0
53632,53679,0
53682,53717,0
53717,53753,0
53756,53791,0
53791,53825,0
53826,53919,0
53970,54020,0
54039,54066,0
54066,54093,0
54110,54148,0
54148,54186,0
54254,54267,0
54267,54280,0
54472,54522,0
54566,54614,0
54806,54859,0
54878,54915,0
54915,54953,0
55070,55120,0
55144,55190,0
55194,55241,0
55241,55288,0
55289,55312,0
55358,55397,0
55397,55482,0
55482,55509,0
55550,55598,0
55601,55646,0
55646,55692,0
55694,55745,0
56007,56020,0
56020,56033,0
56052,56102,0
56342,56391,0
56391,56439,0
56489,56546,0
56546,56604,0
56606,56657,0
56676,56725,0
56725,56775,0
56797,56845,0
56845,56892,0
56894,56931,0
56931,56969,0
57015,57063,0
57063,57159,0
57183,57219,0
57219,57256,0
57275,57325,0
57330,57397,0
57422,57471,0
57471,57520,0
57659,57719,0
57719,57778,0
57781,57840,0
57840,57899,0
57903,57952,0
57997,58021,0
58045,58092,0
58092,58200,0
58200,58310,0
58310,58359,0
58360,58407,0
58407,58454,0
58474,58509,0
58509,58597,0
58617,58667,0
58667,58717,0
58737,58797,0
58797,58857,0
58953,59003,0
59052,59086,0
59086,59121,0
59242,59269,0
59291,59339,0
59339,59388,0
59390,59424,0
59424,59457,0
59459,59506,0
59506,59553,0
59554,59602,0
59628,59641,0
59641,59653,0
59673,59721,0
59726,59793,0
59796,59843,0
59843,59890,0
59893,59928,0
59928,59964,0
59965,59988,0
59988,60010,0
60012,60084,0
60110,60154,0
60229,60263,0
60263,60369,0
60369,60418,0
60469,60516,0
60516,60564,0
60658,60686,0
60732,60778,0
60778,60872,0
60900,60946,0
60991,61044,0
61063,61111,0
61111,61159,0
61162,61236,0
61258,61302,0
61422,61477,0
61494,61545,0
61638,61713,0
61760,61806,0
61881,61918,0
61918,62005,0
62022,62085,0
62085,62147,0
62168,62229,0
62229,62291,0
62406,62433,0
62433,62461,0
62502,62557,0
62670,62744,0
62768,62818,0
62838,62864,0
62864,62928,0
62928,62963,0
62982,63018,0
63018,63054,0
63080,63105,0
63105,63130,0
63157,63205,0
63246,63306,0
63306,63365,0
63368,63414,0
63417,63485,0
63488,63547,0
63547,63605,0
63608,63657,0
63754,63821,0
63824,63848,0
63848,63872,0
63875,63934,0
63934,63993,0
64041,64088,0
64181,64206,0
64206,64231,0
64353,64389,0
64389,64425,0
64468,64494,0
64494,64591,0
64591,64637,0
64666,64712,0
64712,64759,0
64883,64926,0
64975,65024,0
65024,65073,0
65092,65121,0
65122,65169,0
65169,65216,0
65236,65289,0
65291,65326,0
65326,65362,0
65381,65430,0
65430,65479,0
65481,65526,0
65529,65575,0
65575,65621,0
65647,65707,0
65707,65768,0
65786,65834,0
65834,65882,0
65885,65898,0
65898,65912,0
65958,65993,0
65993,66029,0
66031,66077,0
66077,66122,0
66128,66186,0
66186,66245,0
66247,66296,0
66341,66471,0
66471,66530,0
66677,66715,0
66715,66753,0
66821,66869,0
66871,66930,0
66930,66989,0
66991,67037,0
67039,67086,0
67105,67157,0
67182,67227,0
67350,67395,0
67395,67491,0
67491,67540,0
67542,67609,0
67635,67673,0
67673,67710,0
67734,67806,0
67851,67902,0
67921,67973,0
67995,68030,0
68030,68066,0
68070,68104,0
68104,68137,0
68139,68189,0
68190,68332,0
68382,68418,0
68418,68533,0
68533,68592,0
68618,68653,0
68653,68688,0
68690,68737,0
68737,68784,0
68807,68843,0
68843,68880,0
68882,68908,0
68908,68934,0
68952,68977,0
68980,69027,0
69027,69074,0
69076,69122,0
69144,69170,0
69335,69386,0
69410,69455,0
69456,69492,0
69492,69528,0
69533,69600,0
69647,69707,0
69707,69768,0
69770,69842,0
69983,70018,0
70018,70053,0
70055,70100,0
70100,70145,0
70172,70210,0
70210,70315,0
70315,70364,0
70391,70437,0
70458,70484,0
70484,70510,0
70511,70544,0
70544,70577,0
70582,70617,0
70617,70652,0
70653,70676,0
70678,70728,0
70868,70918,0
72067,72101,0
72101,72136,0
72138,72184,0
72185,72210,0
72210,72273,0
72273,72309,0
72333,72367,0
72367,72402,0
72472,72496,0
72544,72568,0
72568,72592,0
72594,72619,0
72621,72669,0
72739,72789,0
72808,72833,0
72833,72859,0
72861,72907,0
72907,72953,0
72975,73024,0
73070,73098,0
73101,73166,0
73169,73206,0
73206,73243,0
73265,73312,0
73312,73360,0
73363,73407,0
73430,73479,0
73479,73613,0
73613,73649,0
73718,73771,0
73817,73841,0
73963,74009,0
74012,74058,0
74058,74105,0
74129,74155,0
74157,74222,0
74227,74293,0
74298,74343,0
74345,74389,0
74391,74450,0
74450,74509,0
74511,74559,0
74561,74607,0
74607,74653,0
74655,74679,0
74682,74729,0
74729,74776,0
74777,74824,0
74824,74871,0
74897,74933,0
74933,74969,0
74989,75015,0
75015,75041,0
75061,75086,0
75086,75171,0
75171,75228,0
75231,75282,0
75301,75351,0
75351,75400,0
75469,75493,0
75493,75517,0
75520,75567,0
75569,75594,0
75613,75644,0
75690,75760,0
75803,75816,0
75816,75829,0
75832,75868,0
75868,75904,0
75924,75954,0
75973,75997,0
76025,76067,0
76140,76168,0
76213,76263,0
76263,76312,0
76332,76360,0
76362,76409,0
76432,76540,0
76540,76576,0
76597,76648,0
76672,76708,0
76708,76744,0
76764,76812,0
76909,77005,0
77076,77104,0
77105,77170,0
77197,77266,0
77269,77316,0
77316,77364,0
77367,77416,0
77463,77510,0
77510,77557,0
77561,77608,0
77608,77655,0
77673,77713,0
77713,77752,0
77774,77821,0
77966,78016,0
78230,78279,0
78279,78328,0
78346,78406,0
78406,78465,0
78489,78538,0
79165,79208,0
79213,79237,0
79256,79285,0
79307,79354,0
79359,79424,0
79616,79666,0
79669,79705,0
79705,79741,0
79761,79796,0
79796,79832,0
79833,79859,0
79859,79885,0
79957,80002,0
80005,80052,0
80073,80110,0
80110,80147,0
80167,80205,0
80205,80244,0
80286,80346,0
80346,80406,0
80457,80492,0
80492,80527,0
80529,80552,0
80552,80576,0
80577,80603,0
80625,80650,0
80650,80675,0
80694,80723,0
80724,80770,0
80770,80817,0
80867,80913,0
81057,81108,0
81371,81441,0
81443,81478,0
81478,81513,0
81533,81580,0
81580,81628,0
81631,81666,0
81666,81701,0
81704,81728,0
81728,81789,0
81789,81893,0
81920,81989,0
82061,82132,0
82160,82196,0
82196,82233,0
82543,82589,0
82589,82642,0
82665,82708,0
82781,82835,0
82855,82904,0
82929,82976,0
82998,83024,0
83048,83107,0
83107,83165,0
83170,83205,0
83205,83241,0
83289,83348,0
83348,83408,0
83428,83475,0
83477,83513,0
83513,83549,0
83552,83588,0
83588,83624,0
83643,83680,0
83680,83717,0
83744,83768,0
83835,83885,0
83907,83936,0
83955,83980,0
83980,84006,0
84029,84056,0
84075,84088,0
84088,84101,0
84104,84171,0
84176,84199,0
84199,84221,0
84224,84270,0
84270,84316,0
84317,84365,0
84365,84413,0
84891,84922,0
85156,85180,0
85185,85227,0
85256,85396,0
85398,85447,0
85447,85496,0
85515,85544,0
85564,85592,0
85685,85709,0
85712,85746,0
85746,85781,0
85782,85829,0
85829,85876,0
85877,85928,0
85999,86046,0
86065,86103,0
86103,86140,0
86185,86258,0
86305,86336,0
86354,86380,0
86380,86407,0
86426,86476,0
86501,86536,0
86536,86572,0
86623,86659,0
86659,86694,0
86766,86810,0
86813,86838,0
86838,86863,0
86882,86929,0
86932,86977,0
86980,87028,0
87055,87124,0
87126,87173,0
87173,87221,0
87264,87301,0
87301,87338,0
87386,87422,0
87422,87458,0
87509,87552,0
87581,87626,0
87677,87724,0
87724,87772,0
87821,87888,0
87962,87987,0
88039,88104,0
88250,88286,0
88286,88322,0
88325,88392,0
88418,88468,0
88490,88540,0
88679,88727,0
89067,89111,0
89113,89149,0
89149,89230,0
89233,89278,0
89303,89350,0
89353,89402,0
89402,89451,0
89519,89638,0
89641,89688,0
89763,89809,0
89809,89854,0
89883,89950,0
89953,89990,0
89990,90027,0
90122,90145,0
90165,90191,0
90191,90217,0
90237,90265,0
90289,90332,0
90359,90395,0
90395,90432,0
90434,90503,0
90551,90597,0
90600,90625,0
90625,90650,0
90671,90695,0
90700,90759,0
90759,90947,0
90947,90980,0
90983,91007,0
91010,91046,0
91046,91081,0
91101,91153,0
91176,91226,0
91245,91284,0
91284,91322,0
91341,91368,0
91391,91439,0
91441,91489,0
91490,91535,0
91535,91580,0
91581,91606,0
91606,91630,0
91633,91666,0
91666,91699,0
91701,91736,0
91736,91771,0
91797,91845,0
91845,91893,0
92209,92244,0
92244,92280,0
92299,92336,0
92336,92373,0
92376,92436,0
92436,92496,0
92541,92590,0
92594,92683,0
92806,92841,0
92841,92875,0
92880,92904,0
92973,93020,0
93022,93070,0
93117,93167,0
93214,93262,0
93308,93343,0
93343,93378,0
93381,93452,0
93497,93561,0
93561,93625,0
93646,93705,0
93705,93764,0
93789,93812,0
93862,93921,0
93921,94017,0
94017,94053,0
94175,94222,0
94222,94269,0
94319,94378,0
94378,94437,0
94481,94529,0
94533,94624,0
94649,94684,0
94684,94720,0
94773,94864,0
94889,94925,0
94925,94960,0
94961,95010,0
95010,95059,0
95177,95204,0
95250,95275,0
95277,95382,0
95382,95417,0
95421,95457,0
95457,95493,0
95514,95565,0
95584,95656,0
95658,95694,0
95694,95729,0
95733,95776,0
95853,95918,0
95945,95969,0
95969,95992,0
95993,96030,0
96030,96067,0
96086,96122,0
96122,96197,0
96197,96233,0
96236,96269,0
96269,96302,0
96329,96356,0
96375,96427,0
96446,96472,0
96686,96713,0
96812,96835,0
96835,96859,0
96878,96908,0
96927,96975,0
96977,97024,0
97025,97052,0
97095,97123,0
97124,97147,0
97147,97169,0
97171,97205,0
97205,97239,0
97241,97265,0
97268,97303,0
97303,97337,0
97357,97383,0
97383,97409,0
97412,97445,0
97445,97477,0
97527,97553,0
97573,97598,0
97598,97623,0
97624,97695,0
97721,97767,0
97789,97816,0
97818,97854,0
97854,97890,0
97909,97980,0
97983,98009,0
98034,98079,0
98104,98141,0
98141,98178,0
98269,98317,0
98320,98420,0
98437,98487,0
98488,98535,0
98535,98583,0
98633,98676,0
98725,98762,0
98762,98800,0
98801,98852,0
99111,99159,0
99159,99207,0
99208,99255,0
99255,99301,0
99304,99339,0
99339,99375,0
99378,99436,0
99436,99493,0
99497,99543,0
99543,99588,0
99661,99712,0
99761,99828,0
99975,100021,0
100023,100047,0
100047,100072,0
100124,100188,0
100192,100250,0
100250,100308,0
100310,100356,0
100358,100408,0
100451,100476,0
100476,100502,0
100506,100547,0
100669,100706,0
100706,100742,0
100789,100826,0
100826,100864,0
100865,100888,0
100908,100945,0
100945,100982,0
100984,101008,0
101028,101077,0
101077,101126,0
101176,101222,0
101224,101283,0
101283,101342,0
101394,101429,0
101429,101464,0
101508,101534,0
101556,101603,0
101603,101649,0
101678,101724,0
101726,101750,0
101769,101794,0
101794,101820,0
101822,101847,0
101866,101902,0
101902,101938,0
101943,101989,0
101989,102036,0
102087,102121,0
102121,102156,0
102158,102204,0
102206,102250,0
102298,102323,0
102323,102348,0
102564,102590,0
102613,102639,0
102708,102756,0
102758,102781,0
102781,102805,0
102809,102852,0
102878,102913,0
102913,102948,0
102997,103022,0
103041,103069,0
103089,103137,0
103137,103186,0
103189,103225,0
103225,103261,0
103405,103522,0
103522,103572,0
103594,103642,0
103642,103690,0
103736,103767,0
103789,103860,0
103882,103906,0
103909,103944,0
103944,103979,0
104029,104077,0
104097,104144,0
104144,104192,0
104197,104245,0
104245,104292,0
104315,104363,0
104385,104434,0
104434,104484,0
105959,106002,0
107157,107224,0
107227,107262,0
107262,107324,0
107324,107350,0
107395,107432,0
107432,107470,0
107494,107529,0
107529,107564,0
107584,107632,0
107632,107729,0
107729,107755,0
107779,107803,0
107823,107872,0
107872,107921,0
107968,108017,0
108063,108087,0
108092,108137,0
108137,108183,0
108185,108222,0
108222,108259,0
108281,108331,0
108353,108379,0
108379,108404,0
108428,108488,0
108488,108548,0
108567,108591,0
108591,108615,0
108620,108643,0
108664,108735,0
108764,108800,0
108800,108835,0
108952,109000,0
109120,109170,0
109172,109288,0
109336,109407,0
109602,109636,0
109636,109670,0
109672,109709,0
109709,109746,0
109765,109794,0
109795,109828,0
109828,109862,0
109886,109935,0
109935,109984,0
109988,110080,0
110104,110151,0
110154,110202,0
110202,110250,0
110252,110287,0
110287,110322,0
110341,110366,0
110366,110392,0
110417,110463,0
110463,110508,0
110533,110563,0
110700,110726,0
110751,110786,0
110786,110820,0
110868,110899,0
110943,110969,0
110989,111040,0
111180,111217,0
111217,111305,0
111305,111353,0
111372,111409,0
111409,111447,0
111688,111732,0
111737,111779,0
111949,111973,0
111973,111997,0
112000,112093,0
112093,112139,0
112140,112188,0
112188,112236,0
112285,112335,0
112452,112499,0
112499,112546,0
112572,112621,0
112623,112670,0
112670,112716,0
112719,112767,0
112767,112815,0
112954,112980,0
112980,113007,0
113026,113074,0
113293,113360,0
113411,113458,0
113458,113505,0
113533,113591,0
113591,113648,0
113649,113699,0
113769,113819,0
113869,113917,0
113961,113975,0
113975,113989,0
114008,114057,0
114059,114095,0
114095,114180,0
114201,114229,0
114300,114325,0
114325,114350,0
114369,114392,0
114398,114440,0
114443,114467,0
114467,114491,0
114493,114560,0
114587,114613,0
114633,114656,0
114660,114695,0
114695,114730,0
114732,114755,0
114758,114804,0
114804,114850,0
114876,114912,0
114912,114948,0
115116,115160,0
115164,115210,0
115233,115259,0
115259,115284,0
115304,115332,0
115353,115391,0
115391,115428,0
115519,115543,0
115668,115725,0
115725,115783,0
115862,115904,0
115953,115978,0
115978,116002,0
116028,116073,0
116073,116118,0
116120,116167,0
116167,116214,0
116216,116253,0
116253,116291,0
116309,116369,0
116369,116429,0
116432,116477,0
116480,116528,0
116528,116576,0
116600,116646,0
116670,116706,0
116706,116742,0
116746,116794,0
116794,116843,0
116861,116909,0
116909,116957,0
116958,116982,0
116982,117006,0
117008,117034,0
117034,117059,0
117077,117127,0
117127,117176,0
117178,117238,0
117238,117298,0
117317,117368,0
117368,117418,0
117437,117467,0
117609,117676,0
117676,117750,0
117751,117787,0
117787,117823,0
117825,117849,0
117870,117916,0
117919,117966,0
117966,118012,0
118110,118182,0
118230,118350,0
118372,118420,0
118540,118564,0
118567,118604,0
118604,118640,0
118686,118782,0
118785,118832,0
118832,118878,0
118927,118952,0
118996,119044,0
119044,119092,0
119094,119129,0
119129,119164,0
119168,119212,0
119239,119284,0
119286,119323,0
119323,119360,0
119380,119409,0
119500,119549,0
119549,119599,0
119600,119668,0
119767,119792,0
119792,119816,0
119817,119841,0
119932,119970,0
119970,120008,0
120011,120058,0
120058,120104,0
120124,120149,0
120149,120175,0
120220,120248,0
120294,120366,0
120368,120393,0
120439,120463,0
120507,120554,0
120554,120602,0
120628,120674,0
120676,120714,0
120714,120751,0
120799,120842,0
120844,120892,0
120892,120940,0
121039,121062,0
121062,121085,0
121131,121179,0
121274,121322,0
121322,121370,0
121468,121492,0
121495,121531,0
121531,121567,0
121661,121685,0
121688,121734,0
121734,121780,0
121926,121971,0
121973,121997,0
122000,122032,0
122032,122064,0
122091,122115,0
122187,122212,0
122212,122237,0
122238,122297,0
122297,122356,0
122357,122381,0
122400,122438,0
122438,122475,0
122524,122559,0
122559,122595,0
122765,122799,0
122799,122832,0
122833,122881,0
122881,122929,0
122933,122991,0
122991,123049,0
123051,123075,0
123096,123123,0
123152,123210,0
123210,123269,0
123292,123328,0
123328,123364,0
123384,123432,0
123432,123481,0
123484,123533,0
123533,123582,0
123671,123721,0
123984,124008,0
124008,124031,0
124033,124080,0
124080,124127,0
124156,124190,0
124190,124225,0
124248,124295,0
124297,124323,0
124416,124463,0
124463,124511,0
124512,124563,0
124869,124922,0
124923,124958,0
124958,124992,0
124995,125052,0
125052,125110,0
125112,125160,0
125182,125231,0
125231,125279,0
125330,125400,0
125522,125556,0
125556,125590,0
125592,125642,0
125643,125702,0
125702,125762,0
125907,125943,0
125943,125979,0
125998,126036,0
126036,126074,0
126096,126146,0
