Frame_Start Frame_End Laugh
53,154,0
173,272,1
320,367,0
487,562,1
585,643,0
643,701,0
706,821,1
869,896,0
897,944,0
944,991,0
1017,1064,1
1159,1209,0
1229,1301,1
1353,1399,0
1401,1444,0
2717,2862,1
2862,2946,0
2946,2982,0
3001,3100,0
3151,3242,1
3249,3295,0
3318,3353,0
3353,3388,0
3530,3568,0
3568,3662,0
3662,3698,0
3701,3751,1
3822,3930,0
3930,3966,0
4109,4132,0
4202,4230,0
4298,4348,1
4348,4397,0
4442,4468,0
4491,4536,1
4562,4682,0
4682,4757,1
4776,4812,0
4812,4847,0
4850,4887,0
4887,4924,0
4927,4974,0
4974,5088,1
5090,5141,0
5160,5212,0
5232,5258,0
5258,5285,0
5621,5667,1
5712,5748,0
5748,5821,0
5821,5857,1
5859,5903,0
5907,6171,1
6195,6269,0
6287,6334,0
6430,6457,1
6457,6484,0
6504,6603,0
6605,6647,0
6648,6815,0
6817,6845,0
6863,6888,0
6888,6913,0
6915,6963,0
6963,7011,1
7032,7068,0
7068,7103,0
7104,7142,0
7142,7179,0
7180,7224,0
7224,7269,0
7271,7298,0
7319,7341,0
7441,7535,1
7536,7634,0
7653,7705,0
7724,7796,0
7844,7882,0
7882,7919,1
7941,7988,0
8017,8065,0
8065,8113,0
8135,8183,1
8256,8324,0
8402,8427,1
8427,8451,0
8469,8505,0
8505,8540,0
8546,8593,0
8593,8640,0
8640,8707,0
8712,8749,0
8749,8786,0
8804,8854,1
8876,8890,0
8890,8904,0
8924,8983,0
8983,9043,1
9072,9192,0
9213,9260,0
9264,9331,0
9480,9515,1
9515,9550,0
9573,9694,1
9694,9717,0
9739,9835,1
9859,9933,0
9936,10027,0
10029,10097,0
10100,10223,0
10244,10292,1
10292,10438,1
10484,10543,0
10543,10601,0
10700,10841,1
10846,10894,1
10894,11062,0
11249,11275,0
11369,11470,1
11471,11514,0
11540,11574,0
11574,11608,0
12333,12378,1
12380,12462,0
12462,12545,0
12545,12592,1
12621,12688,0
12715,12762,1
12763,12812,0
12813,12907,0
12909,12955,0
12955,13001,0
13004,13120,1
13387,13459,0
13460,13503,1
13505,13542,0
13542,13580,0
13598,13648,0
13649,13685,0
13685,13721,0
13724,13792,0
13817,13865,0
13865,13912,0
13935,13972,0
13972,14009,1
14012,14048,0
14048,14083,0
14103,14115,0
14115,14127,0
14129,14151,0
14151,14174,0
14177,14188,0
14188,14200,0
14203,14238,0
14238,14273,0
14441,14478,1
14478,14570,0
14570,14684,0
14731,14800,1
15063,15136,1
15139,15187,0
15236,15304,1
15329,15376,0
15401,15449,0
15449,15568,0
15573,15759,1
15829,15857,0
15858,15925,0
15927,15975,1
16096,16164,0
16167,16308,0
16314,16359,0
16359,16404,0
16407,16444,1
16444,16481,0
16500,16515,0
16515,16529,0
16576,16626,0
16645,16772,1
16791,16804,0
16804,16817,0
17004,17103,1
17104,17155,1
17197,17365,0
17366,17427,0
17427,17555,0
17581,17656,0
17848,17893,1
17893,17939,0
18062,18131,1
18132,18160,0
18180,18467,0
18469,18516,0
18541,18589,0
18777,18825,1
18852,18888,0
18888,18924,0
18926,19019,0
19161,19188,0
19188,19284,0
19380,19426,0
19454,19478,0
19478,19502,0
19522,19550,0
19623,19740,1
19740,19785,0
19788,19835,0
20149,20243,0
20314,20410,1
20413,20576,1
20580,20675,1
20771,20840,1
20864,20890,0
20890,20915,0
20936,20989,1
21008,21056,0
21059,21120,0
21120,21181,0
21324,21372,1
21416,21515,1
21539,21586,0
21586,21632,0
21633,21658,0
21658,21683,0
21703,21728,0
21728,21753,0
21776,21801,0
21824,21894,0
21896,21934,0
21934,21971,0
21973,21996,0
22015,22041,0
22041,22067,0
22069,22111,0
22136,22174,1
22174,22280,0
22281,22305,0
22305,22375,0
22452,22510,1
22510,22568,0
22572,22631,0
22631,22691,1
22710,22760,0
22760,22811,0
22812,22854,0
22856,22929,1
22974,22999,0
23001,23025,0
23025,23049,0
23092,23118,0
23118,23143,0
23145,23299,0
23299,23337,0
23356,23372,0
23372,23388,0
23429,23468,1
23468,23506,0
23554,23612,0
23612,23671,0
23673,23721,0
23890,23924,0
23924,23959,0
23961,24009,0
24009,24057,0
24076,24112,0
24112,24148,0
24151,24187,0
24187,24223,0
24273,24299,1
24367,24414,0
24414,24462,0
24464,24488,0
24488,24512,0
24532,24579,1
24608,24652,0
24964,24990,1
24990,25016,0
25035,25134,0
25134,25179,0
25229,25255,0
25275,25325,1
25328,25376,0
25376,25472,0
25472,25519,0
25539,25578,0
25578,25616,0
25635,25683,0
25683,25731,1
25781,25829,0
25898,25927,0
26044,26092,0
26095,26140,0
26142,26263,1
26282,26425,0
26426,26486,0
26486,26545,1
26572,26617,0
26666,26696,0
26767,26813,0
26813,26956,0
27049,27169,0
27172,27241,0
27650,27723,0
27725,27799,0
27820,27868,0
27868,27916,1
27984,28011,0
28013,28059,0
28063,28151,0
28154,28228,0
28229,28276,0
28276,28322,0
28323,28349,0
28368,28394,0
28416,28445,0
28464,28493,0
28562,28608,0
28608,28648,0
28648,28687,0
28752,28826,0
28924,28996,0
28997,29044,0
29044,29090,0
29138,29162,0
29258,29330,1
29355,29450,1
29451,29520,0
29524,29561,0
29561,29736,1
29741,29932,0
30148,30196,1
30197,30265,0
30694,30744,0
31055,31085,0
31109,31200,0
31204,31249,0
31252,31323,0
31535,31584,0
32252,32281,0
32300,32543,0
32546,32595,0
32641,32678,0
32678,32714,0
33382,33431,0
33434,33587,0
33587,33681,0
33681,33715,1
