Frame_Start Frame_End Speaker
76,104,Monica
107,364,Phoebe
391,508,Ross
511,630,Chandler
632,752,Rachel
799,825,All
844,899,Monica
916,964,Joey
991,1016,Monica
1017,1111,Joey
1159,1233,Ross
1255,1445,Joey
2647,2693,Monica
2695,2762,Ross
2764,2790,UNKNOWN
2790,2815,UNKNOWN
2835,2881,UNKNOWN
2883,2931,UNKNOWN
2931,2979,UNKNOWN
3003,3028,UNKNOWN
3028,3054,UNKNOWN
3096,3198,Monica
3220,3317,Phoebe
3317,3366,Ross
3385,3409,Monica
3411,3471,Phoebe
3471,3889,Phoebe
3912,3950,Monica
3950,3987,Phoebe
3989,4136,Joey
4153,4225,Chandler
4228,4396,Joey
4415,4451,Chandler
4451,4487,Joey
4513,4587,Ross
4588,4623,Joey
4623,4734,Ross
4752,4828,Chandler
4847,4943,Ross
4944,4992,Monica
4992,5041,Joey
5042,5159,Chandler
5161,5787,Ross
5810,5882,Joey
5928,6074,Chandler
6075,6109,Ross
6109,6144,Chandler
6146,6204,Joey
6204,6299,Ross
6299,6335,Chandler
6338,6528,Rachel
6549,6699,Phoebe
6742,6792,Monica
6792,6843,Phoebe
6915,7367,Rachel
7388,7438,Chandler
7439,7510,Joey
7511,7580,Ross
7582,7632,Monica
7633,7681,Ross
7681,7729,All
7822,8204,Guys
8232,8280,Leslie
8304,8372,Rachel
8473,8587,Monica
8588,8617,Rachel
8635,8759,Kiki
8808,8924,Joanne
8972,9047,Rachel
9049,9141,Leslie
9144,9214,UNKNOWN
9214,9284,UNKNOWN
9287,9394,UNKNOWN
9394,9433,UNKNOWN
9451,9479,Rachel
9480,9577,Joanne
9666,9721,Kiki
9810,9863,Phoebe
9984,10052,Chandler
10055,10126,Joey
10168,10267,Chandler
10269,10699,Ross
10724,10748,Joey
10748,10773,Ross
10792,10840,Chandler
10845,10936,Ross
10939,10987,Joey
10987,11035,Ross
11036,11080,Chandler
11083,11302,Ross
11326,11583,Joey
11590,11658,Rachel
11660,11779,Kiki
11806,11853,Joanne
11853,11900,Rachel
11900,11958,Joanne
11958,12015,Rachel
12017,12064,Joanne
12064,12207,Rachel
12210,12283,UNKNOWN
12380,12416,UNKNOWN
12416,12453,Kiki
12472,12978,Rachel
12979,13093,Leslie
13333,13552,Monica
13554,13588,Rachel
13588,13622,Monica
13624,13670,Rachel
13717,13910,Monica
13933,14130,Phoebe
14176,14235,Monica
14235,14294,Rachel
14296,14488,Monica
14490,14539,Rachel
14558,14704,Monica
14704,15206,Rachel
15253,15375,Monica
15376,15520,Rachel
15712,15830,Ross
15831,15999,Chandler
16022,16286,Ross
16287,16337,Joey
16356,16431,Monica
16433,16599,Rachel
16600,16646,Phoebe
16646,16692,Rachel
16699,16769,Phoebe
16790,16836,Monica
16836,17223,Phoebe
17224,17449,Rachel
17449,17509,Phoebe
17530,17675,Rachel
17676,17700,Phoebe
17700,17724,Rachel
17752,17965,Monica
17968,18034,Phoebe
18087,18202,Rachel
18227,18255,Monica
18280,18375,Phoebe
18396,18610,Rachel
18684,18829,Ross
18848,18944,Chandler
18945,18995,Ross
18997,19056,Chandler
19056,19115,All
19235,19304,Chandler
19568,19595,Chandler
19597,19905,Receptionist
19928,20030,Chandler
20097,20169,Receptionist
20172,20327,Ross
20327,20383,Receptionist
20385,20445,Joey
20445,20505,Receptionist
20556,20603,Ross
20892,21007,Rachel
21008,21130,Monica
21180,21225,Pizza Guy
21225,21271,Rachel
21272,21296,Monica
21296,21321,Phoebe
21322,21371,Monica
21371,21419,Phoebe
21488,21539,Pizza Guy
21559,21732,Rachel
21802,21917,Pizza Guy
21920,22016,Monica
22018,22138,Pizza Guy
22157,22196,UNKNOWN
22196,22234,UNKNOWN
22283,22426,Monica
22427,22475,Pizza Guy
22475,22523,Monica
22542,22581,Phoebe
22581,22620,Pizza Guy
22638,22686,Monica
22686,22734,Pizza Guy
22736,22854,Monica
22931,23046,Rachel
23092,23144,Phoebe
23191,23228,Monica
23228,23265,Phoebe
23284,23331,Rachel
23334,23500,Monica
23502,23596,Rachel
23599,23661,Phoebe
23661,23723,Monica
23740,23767,Phoebe
23767,23793,Monica
23812,24008,Phoebe
24368,25013,Chandler
25106,25130,UNKNOWN
25130,25154,UNKNOWN
25156,25181,UNKNOWN
25181,25207,UNKNOWN
25226,25276,UNKNOWN
25279,25348,UNKNOWN
25348,25418,UNKNOWN
25448,25519,UNKNOWN
25519,25590,UNKNOWN
25637,25778,UNKNOWN
25829,25853,Monica
25853,25876,Rachel
25879,25948,Monica
25949,26007,Rachel
26007,26065,Monica and Phoebe
26136,26237,Rachel
26238,26272,Monica
26272,26305,Phoebe
26307,26499,Monica
26524,26559,UNKNOWN
26559,26595,UNKNOWN
26597,26643,UNKNOWN
26643,26688,UNKNOWN
26691,26727,UNKNOWN
26727,26763,UNKNOWN
26765,26800,UNKNOWN
26800,26835,UNKNOWN
26837,26886,UNKNOWN
26886,26935,UNKNOWN
26979,27027,UNKNOWN
27027,27147,UNKNOWN
27149,27264,UNKNOWN
27267,27313,UNKNOWN
27337,27396,UNKNOWN
27396,27455,UNKNOWN
27456,27515,UNKNOWN
27515,27575,UNKNOWN
27697,27723,UNKNOWN
27723,27750,UNKNOWN
27768,27805,UNKNOWN
27805,27843,UNKNOWN
27844,27891,UNKNOWN
27891,27938,UNKNOWN
28204,28274,UNKNOWN
28276,28326,UNKNOWN
28369,28586,Ross
28588,28777,Chandler
28780,29020,Joey
29042,29092,Ross
29112,29212,Chandler
29231,29354,Ross
29423,29447,Chandler
29473,29595,Ross
29620,29644,Joey
29713,29833,Ross
29836,30027,Joey
30050,30143,Chandler
30172,30360,Joey
30406,30621,Monica
30645,30723,Monica
30794,30891,Phoebe
30910,30957,Monica
30957,31005,Phoebe
31008,31033,Rachel
31033,31058,Phoebe
31077,31128,Monica
31128,31346,Rachel
