Frame_Start Frame_End Speaker
1377,1420,Chandler
2575,2888,Monica
2912,2983,Joey
3002,3173,Ross
3197,3339,Phoebe
3386,3435,Chandler
3481,3678,Monica
3699,3750,UNKNOWN
3771,3822,Monica
3847,4033,Joey
4038,4061,Ross
4082,4153,UNKNOWN
4182,4218,UNKNOWN
4218,4254,UNKNOWN
4371,4418,UNKNOWN
4539,4588,UNKNOWN
4591,4706,UNKNOWN
4754,4826,Paolo
5020,5054,Monica
5054,5164,Rachel
5183,5212,Phoebe
5213,5247,Monica
5247,5280,Rachel
5304,5353,Chandler
5353,5499,Ross
5522,5740,Rachel
5759,5926,Ross
5951,5981,UNKNOWN
6118,6144,UNKNOWN
6169,6204,UNKNOWN
6204,6239,UNKNOWN
6286,6317,UNKNOWN
6361,6387,UNKNOWN
6407,6458,UNKNOWN
6598,6771,Joey
6790,6865,Chandler
7107,7150,Joey
7155,7197,Chandler
7367,7391,Carol
7391,7557,Ross
7559,7654,Carol
7703,7753,Ross
7871,7917,UNKNOWN
7917,7964,UNKNOWN
7991,8039,UNKNOWN
8041,8088,Carol
8088,8135,Ross
8137,8185,Carol
8185,8233,Ross
8372,8425,Ross
8444,8492,Carol
8711,8778,UNKNOWN
8829,8876,Carol
8876,8923,UNKNOWN
8951,9009,UNKNOWN
9009,9066,UNKNOWN
9067,9117,UNKNOWN
9187,9238,Carol
9287,9335,Ross
9379,9393,Carol
9393,9647,Ross
9718,9743,Susan
9743,9768,Ross
9787,9858,Susan
9861,9909,Ross
9911,10074,Susan
10078,10148,Carol
10150,10268,Ross
10295,10366,Susan
10534,10628,Ross
10651,10750,Ross
10771,10809,Carol
10809,10846,Ross
10937,11201,Susan
11280,11322,Carol
11371,11396,UNKNOWN
11396,11420,UNKNOWN
11446,11536,Chandler
11538,11585,Joey
11585,11671,Chandler
11671,11709,Joey
11727,11847,Chandler
11851,11895,Joey
11898,11994,Chandler
12018,12064,Joey
12088,12124,Chandler
12124,12160,Joey
12164,12212,Chandler
12212,12261,Joey
12279,12375,Chandler
12376,12400,Joey
12400,12424,Chandler
12427,12452,Joey
12452,12545,Chandler
