Frame_Start Frame_End Laugh
179,306,0
306,704,1
708,755,0
755,803,0
823,1014,0
1038,1067,0
1137,1184,1
1187,1302,1
1304,1401,0
1404,1473,1
1540,1892,0
1892,1927,0
1953,2092,0
2098,2140,0
2191,2217,0
2260,2311,0
2314,2338,0
2385,2457,0
2480,2506,0
2529,2740,0
3893,3939,0
3940,3978,0
3978,4052,0
4052,4086,0
4107,4204,0
4204,4303,0
4375,4585,1
4588,4682,1
4759,4782,0
4782,4806,0
4876,4898,0
4898,4921,1
4948,4996,0
5065,5166,0
5167,5213,0
5213,5356,1
5380,5548,1
5642,5718,0
5740,5799,0
5799,5908,0
5909,5954,0
6312,6507,1
6507,6557,1
6557,6581,0
6600,6723,0
6936,6962,0
7080,7130,0
7132,7177,0
7177,7416,0
7419,7464,0
7465,7681,0
7728,7776,1
7803,7826,0
7826,7848,0
7851,7894,0
7896,7947,0
8111,8159,1
8232,8327,1
8329,8354,0
8354,8379,0
8398,8427,0
8446,8494,0
8494,8543,0
8544,8569,0
8590,8641,0
8708,8757,0
8785,8951,0
9000,9068,0
9095,9291,0
9434,9482,0
9548,9697,0
9770,10079,0
10082,10171,0
10268,10296,1
10340,10464,0
10701,10892,1
10920,11061,0
11064,11254,1
11277,11447,0
11496,11540,0
11542,11586,0
11588,11759,1
11783,12161,1
12164,12212,0
12306,12454,0
12545,12584,0
12584,12622,0
12624,12694,0
12834,12883,1
12906,13026,0
13028,13101,0
13192,13242,1
13244,13290,0
13291,13338,0
13338,13384,0
13387,13460,0
13506,13554,1
13603,13650,0
13700,13773,0
13818,13853,0
13853,13888,0
13892,13940,0
13960,14058,0
14229,14276,0
14276,14322,0
14325,14517,0
14517,14704,1
14779,14898,0
14948,15090,1
15095,15184,0
15208,15307,1
15352,15405,0
15424,15437,0
15437,15450,0
15452,15464,0
15464,15475,0
15477,15520,1
15549,15592,0
15620,15999,1
16099,16121,0
16172,16339,1
16389,16646,1
16647,16723,0
16744,16771,0
16772,16839,0
16864,16963,0
17006,17629,0
17896,18303,1
18421,18447,0
18448,18517,0
18540,18565,0
18568,18615,0
18615,18720,0
18720,18756,0
18804,18832,0
18899,19021,0
19024,19141,0
19165,19307,0
19309,19357,0
19379,19403,0
19403,19427,0
19429,19455,0
19458,19571,0
19571,19595,0
19597,19624,0
19794,19887,0
19936,19984,0
20032,20147,0
20294,20507,0
21108,21132,0
21183,21348,0
21352,21442,0
21465,21634,0
21684,21824,0
21827,22212,0
22215,22437,0
22437,22472,0
22474,22668,0
22690,22714,0
22714,22863,0
22906,22952,0
22954,23012,0
23012,23070,0
23072,23166,0
23196,23291,0
23315,23349,0
23349,23675,0
23771,24239,0
24239,24275,0
24391,24748,0
24778,25326,0
25377,25445,0
25447,25498,0
25521,25567,0
26020,26164,0
26192,26218,0
26261,26379,0
26504,26540,0
26540,26576,0
27700,27817,0
27818,27951,0
27951,28012,0
28038,28106,0
28108,28396,0
28418,28443,0
28735,28770,0
28770,29113,0
29116,29329,0
29354,29403,0
29406,29742,0
29910,30051,0
30240,31032,0
31061,31203,0
31205,31276,0
31277,31430,0
31430,31468,0
31678,31728,0
32475,32497,1
