Frame_Start Frame_End Laugh
581,656,0
725,755,0
773,809,0
809,845,0
846,896,0
896,946,0
965,1066,0
1157,1210,1
1326,1397,0
1400,1470,0
1473,1519,0
1521,1809,0
3005,3173,0
3222,3293,1
3317,3367,0
3386,3434,0
3434,3482,0
3507,3578,1
3603,3797,1
3797,3834,0
3834,3962,0
3963,4133,0
4135,4393,1
4421,4563,0
4563,4803,1
4849,5043,1
5044,5070,0
5089,5140,0
5211,5236,1
5236,5261,0
5281,5425,0
5501,5550,0
5574,5621,0
5621,5668,0
5807,6100,0
6287,6698,1
6720,6842,0
6842,7032,0
7057,7108,0
7127,7272,0
7274,7342,1
7467,7500,0
7500,7533,0
7536,7682,0
7701,7917,0
7920,7992,0
8016,8325,1
8499,8565,1
8662,8734,0
8854,8900,0
8997,9312,1
9357,9385,1
9409,9501,0
9502,9526,0
9526,9645,0
9647,10194,1
10245,10367,0
10367,10482,0
10536,10571,0
10571,10607,1
10608,10677,0
10679,10749,0
10751,10821,0
10824,10915,1
10941,11013,0
11209,11325,1
11395,11442,0
11466,11496,0
11542,11633,0
11635,11694,0
11694,11753,0
11779,12163,0
12236,12308,0
12310,12501,0
12521,12592,0
12741,12967,1
12967,13023,0
13024,13050,0
13050,13076,0
13174,13650,0
13652,13676,0
13695,14034,1
14037,14249,1
14273,14287,0
14287,14391,0
14465,14490,0
14490,14516,0
14518,14565,0
14636,14671,0
14671,14705,0
14732,14778,0
14804,14840,1
14840,15027,0
15027,15063,0
15449,15546,0
15548,15692,0
15693,15717,0
15717,15742,0
15761,15810,1
15810,15859,0
15907,15965,0
15965,16024,0
16146,16195,1
16213,16312,0
16333,16358,0
16358,16384,0
16406,16458,0
16477,16602,1
16624,16722,0
16741,16838,0
16840,16936,0
16938,16972,0
16972,17270,0
17292,17364,0
17366,17390,0
17390,17484,0
17556,17604,1
17609,17680,0
17703,17728,0
17753,17868,0
17965,17990,0
17990,18016,0
18017,18086,1
18108,18135,0
18137,18232,0
18252,18277,0
18277,18303,0
18327,18375,1
18420,18497,0
18517,18554,0
18554,18591,1
18615,18641,0
18641,18667,0
18856,18915,1
18915,18975,0
18994,19032,0
19032,19141,0
19169,19240,1
19258,19311,0
19354,19553,0
19571,19623,1
19667,19714,0
19717,19752,0
19752,19788,0
19791,19826,0
19826,19861,0
19861,19954,0
20005,20055,0
20074,20101,0
20101,20128,0
20145,20183,0
20183,20221,0
20289,20302,0
20302,20315,0
20507,20557,1
20601,20649,0
20841,20988,0
21105,21155,0
21179,21225,1
21229,21276,0
21276,21323,0
21324,21348,0
21393,21432,1
21432,21517,0
21517,21544,0
21585,21633,1
21636,21681,0
21681,21727,0
21729,21780,0
22042,22055,1
22055,22068,0
22087,22426,1
22426,22474,0
22524,22581,0
22581,22639,0
22641,22810,0
22832,22928,0
22929,23194,1
23218,23291,0
23310,23360,0
23365,23432,0
23457,23555,1
23694,23875,0
23875,23934,0
23938,23987,1
24032,25121,1
25121,25156,1
25277,25304,0
25326,25374,0
25374,25423,0
25425,25459,0
25459,25493,0
25494,25541,0
25541,25588,1
25589,25637,0
25663,25676,0
25676,25688,0
25708,25756,1
25761,25828,0
25831,25878,0
25878,25925,0
25928,25963,0
25963,25999,0
26000,26023,0
26023,26045,0
26047,26119,1
26145,26189,0
26264,26453,0
26504,26551,0
26551,26599,1
26693,26721,0
26767,26907,1
26935,27079,1
27098,27146,1
27146,27271,0
27293,27337,0
27457,27512,0
27529,27580,0
27673,27748,1
27795,27841,0
27916,28182,0
28203,28326,1
28441,28592,1
28705,28779,1
28803,28853,0
28873,28899,0
28899,28963,0
28963,28998,0
29017,29053,0
29053,29089,1
29115,29140,0
29140,29165,0
29192,29240,0
29281,29400,1
29403,29641,0
29643,29692,0
29789,29856,1
29859,30028,0
30076,30123,1
30216,30241,0
30241,30460,1
30503,30529,0
30529,30672,1
30701,30747,0
30747,30794,0
30918,30961,1
31010,31059,0
31059,31108,0
31127,31251,0
31271,31361,0
31361,31917,1
31920,31933,1
31933,32112,0
32112,32157,0
32163,32280,0
32282,32331,0
32376,32788,0
32856,33024,0
33026,33072,0
33074,33121,0
33140,33192,0
33217,33262,1
33385,33430,0
33430,33644,0
33670,33708,1
33708,33745,0
33769,33841,1
33886,33937,0
33956,34008,0
34030,34101,0
34105,34172,0
34174,34224,0
34225,34367,1
34417,34627,0
34653,34723,1
34725,34772,0
34772,34819,0
34842,34915,1
34917,34969,0
34987,35109,0
35111,35205,0
35370,35803,0
35805,35877,0
