Frame_Start Frame_End Speaker
1350,1426,Monica
1445,1545,Joey
1565,1665,Chandler
1713,1781,Phoebe
1782,1857,Phoebe
1858,2070,Monica
2073,2145,Chandler
2193,2334,Chandler
2337,2382,All
2386,2553,Chandler
2599,2622,Joey
2622,2645,Chandler
2649,2692,Joey
2693,2867,Chandler
2883,2935,Monica
2959,3246,Chandler
3368,3435,Ross
3485,3554,Joey
3579,3603,Monica
3627,3795,Ross
3795,3845,Chandler
3848,3918,Monica
3919,3955,Monica
3955,3992,Ross
4085,4264,Ross
4264,4321,Phoebe
4326,4372,Ross
4372,4418,Monica
4419,4494,Ross
4513,4565,Joey
4658,4899,Ross
4924,5089,Chandler
5140,5234,Ross
5236,5474,Monica
5475,5499,Ross
5502,5717,Joey
5718,5860,Joey
5885,6028,Ross
6143,6220,Chandler
6314,6352,Monica
6352,6551,Rachel
6554,6601,Waitress
6601,6865,Monica
6868,6893,Rachel
7132,7248,Monica
7274,8494,Rachel
8496,8557,Monica
8557,8618,Rachel
9021,9140,Monica
9145,9214,Chandler
9242,9359,Ross
9361,9673,Rachel
9718,9841,Phoebe
9866,9958,Chandler
9959,10005,Joey
10009,10077,Phoebe, Ross, Chandler, and Joey
10176,10797,Rachel
10819,10895,Ross
10942,11107,Rachel
11157,11231,Monica
11251,11467,Rachel
11636,11777,Monica
11779,12070,Phoebe
12092,12138,Rachel
12185,12237,Phoebe
12262,12453,Monica
12454,12645,Joey
12694,12761,Monica
12766,12837,Joey
12887,13029,Chandler
13050,13076,Paul
13095,13169,Monica
13172,13206,Joey
13206,13239,Ross
13242,13341,Monica
13359,13385,Ross
13385,13410,Monica
13412,13480,Chandler
13482,13519,Monica
13519,13556,Rachel
13600,13674,Monica
13677,13746,Ross
13772,13820,Monica
13820,13868,Ross
13890,14010,Phoebe
14012,14156,Monica
14202,14250,All
14250,14297,Chandler
14343,14416,Monica
14418,14468,Ross
14487,14565,Monica
14661,14775,Phoebe
14853,14922,Joey
14922,15111,Joey
15114,15188,Monica
15208,15256,Ross
15279,15425,Rachel
15452,15974,Ross
15976,16027,Chandler
16046,16145,Rachel
16145,16168,Ross
16171,16213,Joey
16217,16310,Phoebe
16504,17102,Phoebe
17297,17681,Ross
17774,17821,Joey
17821,17868,Chandler
17873,17916,Joey
17917,18036,Chandler
18041,18089,Joey
18089,18136,Chandler
18185,18221,Joey
18221,18257,Chandler
18348,18540,Ross
18615,18735,Joey
18738,18928,Joey
18831,18880,UNKNOWN
18946,18983,Ross
18983,19019,Joey
19021,19071,Chandler
19071,19307,Paul
19310,19405,Monica
19408,19524,Paul
19524,19546,Monica
19549,19643,Paul
19648,19815,Monica
19834,19872,Paul
19872,19909,Monica
19931,20869,Rachel
20939,21057,Ross
21057,21129,Joey
21230,21297,Ross
21322,21898,Chandler
21900,22209,Ross
22258,23048,Joey
23051,23108,Ross
23108,23165,Chandler
23262,23336,Paul
23339,23456,Monica
23458,23576,Paul
23577,23693,Monica
23694,23723,Paul
23742,23910,Monica
23986,24200,Paul
24250,24322,Monica
24323,24509,Monica
24511,24547,Paul
24547,24681,Monica
24703,24823,Paul
24868,24964,Monica
24970,25348,Priest on TV
25350,25519,Rachel
25542,25783,Ross
25876,26067,Joey
26069,26144,Chandler
26162,26263,Joey
26307,26523,Ross
27102,27195,Rachel
27198,27223,Chandler
27223,27248,Joey
27267,27344,Rachel
27366,27485,Chandler
27486,27752,Joey
27794,27868,Monica
27889,27913,All
27913,27937,Paul
27986,28033,Joey
28035,28070,Rachel
28070,28106,Chandler
28275,28310,Paul
28310,28346,Monica
28347,28517,Paul
28660,28688,Monica
28827,28856,Paul
29041,29189,Joey
29214,29286,Monica
29308,29497,Chandler
29570,29621,Rachel
29665,29764,Monica
29814,29862,Joey
29862,29910,Rachel
29929,29979,Joey
29980,30145,Monica
30147,30173,Joey
30194,30244,Chandler
30314,30362,Joey
30362,30480,Chandler
30532,30695,Joey
30746,30893,Monica
30911,31010,Rachel
31130,31240,Monica
31240,31276,Rachel
31277,31370,Monica
31394,31430,Rachel
31430,31466,Monica
31470,31560,Rachel
31562,31850,Monica
31851,31874,Rachel
31874,31897,Monica
31898,32013,Rachel
32256,32281,Frannie
32281,32353,Monica
32353,32397,Frannie
32446,32471,Monica
32471,32667,Frannie
32688,32714,Monica
32734,32808,Frannie
32861,32928,Monica
32930,33092,Frannie
33167,33236,Joey
33238,33308,Monica
33310,33456,Ross
33458,33525,Monica
33526,33623,Phoebe
33626,33817,Monica
33837,33910,Phoebe
34057,34128,Monica
34202,34299,Joey
34390,34414,Rachel
34414,34437,Ross
34438,34593,Rachel
34593,34632,Chandler
34651,34774,Rachel
34775,34847,Chandler
34890,34991,Rachel
35035,35060,Monica
35060,35084,Rachel
35088,35158,Monica
35160,35230,Rachel
35301,35376,Rachel
35394,35445,Monica
35446,35539,Rachel
35546,35634,Phoebe
35637,35660,Rachel
35662,36144,Phoebe
36235,36377,Ross
36473,36511,Monica
36511,36665,Rachel
36665,36689,Monica
36691,36727,Rachel
36727,36764,Ross
36833,36904,Ross
37026,37152,Rachel
37152,37200,Monica
37366,37482,Chandler
37556,37677,Monica
37868,37941,Monica
37959,38007,Ross
38007,38055,Monica
38103,38228,Rachel
38230,38467,Monica
38467,38512,Ross and Rachel
38754,38812,Rachel
38812,38870,Ross
38969,39114,Ross
39158,39184,Rachel
39186,39353,Ross
39354,39402,Rachel
39520,39788,Ross
39811,39905,Rachel
39929,40142,Ross
40241,40277,Rachel
40277,40313,Ross
40644,40788,Monica
40841,40937,Ross
41100,41148,Joey
41148,41196,Phoebe
41198,41223,Monica
41223,41247,Phoebe
41273,41306,Monica
41306,41340,Phoebe
41342,41391,All
41394,41510,Monica
41511,41560,Joey
41560,41608,Ross
41677,41748,Rachel
41774,41823,Chandler
41824,41871,Rachel
41871,41918,All
41919,41989,Chandler
41991,42061,Customer
42064,42303,Rachel
42322,42445,Chandler
