Frame_Start Frame_End Speaker
33,226,Rachel
296,706,Phoebe
1017,1067,Chandler
2428,2505,Rachel
2525,2644,Monica
2646,2695,Rachel
2695,2743,UNKNOWN
2764,2813,UNKNOWN
2838,2874,UNKNOWN
2874,2910,UNKNOWN
2930,2969,UNKNOWN
2969,3146,Phoebe
3176,3223,Phoebe
3269,3391,Chandler
3410,3437,Jill
3438,3845,Chandler
3870,3965,Jill
3967,4064,Chandler
4106,4229,Jill
4231,4469,Chandler
4686,4731,Joey
4897,4992,Ross
5066,5209,Joey
5259,5333,Phoebe
5521,5569,Rachel
5596,5831,Chandler
5927,5953,Chandler
6050,6097,Chandler
6192,6263,UNKNOWN
6269,6314,UNKNOWN
6316,6362,UNKNOWN
6407,6444,UNKNOWN
6444,6481,UNKNOWN
6485,6542,UNKNOWN
6542,6599,UNKNOWN
6623,6672,UNKNOWN
6700,6712,UNKNOWN
6712,6724,UNKNOWN
6726,6797,UNKNOWN
6815,6841,UNKNOWN
6841,6868,UNKNOWN
6870,6940,UNKNOWN
6964,7010,UNKNOWN
7037,7086,UNKNOWN
7108,7366,Chandler
7462,7475,Monica
7475,7488,Chandler
7490,7538,Monica
7538,7798,Chandler
7822,7858,Monica
7858,8019,Chandler
8062,8093,Monica
8110,8158,Chandler
8233,8257,Joey
8257,8450,Chandler
8474,8498,UNKNOWN
8518,8555,UNKNOWN
8555,8592,UNKNOWN
8638,8663,UNKNOWN
8759,8828,Chandler
8924,8936,UNKNOWN
8936,8948,Rachel
8951,9093,Monica
9098,9133,UNKNOWN
9133,9169,Ross
9213,9409,Joey
9428,9481,Monica
9548,9587,Ross
9587,9625,Phoebe
9765,9815,UNKNOWN
9838,9865,Rachel
9932,10007,Ross
10058,10080,All
10099,10367,Ross
10440,10487,UNKNOWN
10488,10523,Phoebe
10523,10558,Rachel
10559,10581,Monica
10581,10603,UNKNOWN
10606,10653,All
10655,10891,Rachel
10919,10953,Ross
10953,10987,Joey
11202,11251,UNKNOWN
11251,11299,UNKNOWN
11306,11349,UNKNOWN
11373,11422,UNKNOWN
11422,11471,UNKNOWN
11494,11681,Rachel
11754,11829,Ross
11876,11971,Rachel
11974,11985,Ross
11985,12067,Rachel
12091,12139,Ross
12187,12333,Rachel
12334,12357,Ross
12357,12379,UNKNOWN
12382,12455,Ross
12474,12487,Rachel
12487,13025,Ross
13074,13111,Rachel
13111,13148,Ross
13172,13218,Rachel
13218,13302,Ross
13302,13338,Rachel
13362,13375,Rachel
13375,13388,Ross
13410,13480,Rachel
13720,13768,Joey
13936,13960,Ross
13960,13984,Joey
14106,14177,UNKNOWN
14202,14228,Ross
14277,14418,Joey
14444,14492,Ross
14492,14541,Joey
14588,14776,Ross
14778,14945,Joey
