Frame_Start Frame_End Speaker
581,656,Ross
725,755,Monica
773,809,Ross
809,845,Monica
846,896,Rachel
896,946,Ross
965,1066,Phoebe
1157,1210,Chandler
1326,1397,Monica
1400,1470,Ross
1473,1519,Monica
1521,1809,Ross
3005,3173,Phoebe
3222,3293,Chandler
3317,3367,All
3386,3434,Monica
3434,3482,Joey
3507,3578,Ross
3603,3797,Joey
3797,3834,Monica
3834,3962,Joey
3963,4133,Rachel
4135,4393,Chandler
4421,4563,Rachel
4563,4803,Phoebe
4849,5043,Chandler
5044,5070,All
5089,5140,Chandler
5211,5236,Rachel
5236,5261,Phoebe
5281,5425,Rachel
5501,5550,UNKNOWN
5574,5621,UNKNOWN
5621,5668,UNKNOWN
5807,6100,UNKNOWN
6287,6698,UNKNOWN
6720,6842,UNKNOWN
6842,7032,UNKNOWN
7057,7108,Max
7127,7272,Phoebe
7274,7342,Chandler
7467,7500,David
7500,7533,Phoebe
7536,7682,David
7701,7917,David
7920,7992,Max
8016,8325,David
8499,8565,Phoebe
8662,8734,Joey
8854,8900,Ross
8997,9312,Rachel
9357,9385,Ross
9409,9501,Phoebe
9502,9526,Monica
9526,9645,Phoebe
9647,10194,Phoebe
10245,10367,Chandler
10367,10482,Phoebe
10536,10571,Chandler
10571,10607,Monica
10608,10677,Ross
10679,10749,Chandler
10751,10821,Monica
10824,10915,Chandler
10941,11013,Joey
11209,11325,Chandler
11395,11442,Joey
11466,11496,Chandler
11542,11633,Monica
11635,11694,Ross
11694,11753,Monica
11779,12163,Ross
12236,12308,Chandler
12310,12501,Ross
12521,12592,Chandler
12741,12967,David
12967,13023,Phoebe
13024,13050,David
13050,13076,Phoebe
13174,13650,David
13652,13676,Phoebe
13695,14034,David
14037,14249,Phoebe
14273,14287,David
14287,14391,Phoebe
14465,14490,David
14490,14516,Phoebe
14518,14565,David
14636,14671,UNKNOWN
14671,14705,UNKNOWN
14732,14778,UNKNOWN
14804,14840,Phoebe
14840,15027,David
15027,15063,Phoebe
15449,15546,Ross
15548,15692,Monica
15693,15717,Chandler
15717,15742,Monica
15761,15810,Joey
15810,15859,Chandler
15907,15965,Rachel
15965,16024,Joey
16146,16195,Rachel
16213,16312,Ross
16333,16358,Joey
16358,16384,Rachel
16406,16458,Rachel
16477,16602,Joey
16624,16722,Ross
16741,16838,Rachel
16840,16936,Ross
16938,16972,Monica
16972,17270,Ross
17292,17364,Chandler
17366,17390,Ross
17390,17484,Chandler
17556,17604,Ross
17609,17680,Chandler
17703,17728,Ross
17753,17868,Chandler
17965,17990,Max
17990,18016,Phoebe
18017,18086,Max
18108,18135,Phoebe
18137,18232,Max
18252,18277,Phoebe
18277,18303,Max
18327,18375,Phoebe
18420,18497,Max
18517,18554,UNKNOWN
18554,18591,UNKNOWN
18615,18641,Phoebe
18641,18667,Max
18856,18915,Phoebe
18915,18975,David
18994,19032,David
19032,19141,Phoebe
19169,19240,Max
19258,19311,Phoebe
19354,19553,Max
19571,19623,David
19667,19714,Phoebe
19717,19752,David
19752,19788,UNKNOWN
19791,19826,UNKNOWN
19826,19861,UNKNOWN
19861,19954,UNKNOWN
20005,20055,David
20074,20101,Phoebe
20101,20128,David
20145,20183,Phoebe
20183,20221,Phoebe
20289,20302,David
20302,20315,Phoebe
20507,20557,Phoebe
20601,20649,David
20841,20988,Janice
21105,21155,Chandler
21179,21225,Monica
21229,21276,UNKNOWN
21276,21323,UNKNOWN
21324,21348,UNKNOWN
21393,21432,UNKNOWN
21432,21517,UNKNOWN
21517,21544,UNKNOWN
21585,21633,UNKNOWN
21636,21681,UNKNOWN
21681,21727,UNKNOWN
21729,21780,UNKNOWN
22042,22055,Monica
22055,22068,Sandy
22087,22426,Joey
22426,22474,Sandy
22524,22581,Ross
22581,22639,Monica
22641,22810,Ross
22832,22928,Monica
22929,23194,Ross
23218,23291,Monica
23310,23360,UNKNOWN
23365,23432,UNKNOWN
23457,23555,Ross
23694,23875,Monica
23875,23934,Rachel
23938,23987,Phoebe
24032,25121,Rachel
25121,25156,UNKNOWN
25277,25304,UNKNOWN
25326,25374,UNKNOWN
25374,25423,UNKNOWN
25425,25459,UNKNOWN
25459,25493,UNKNOWN
25494,25541,UNKNOWN
25541,25588,UNKNOWN
25589,25637,UNKNOWN
25663,25676,UNKNOWN
25676,25688,UNKNOWN
25708,25756,UNKNOWN
25761,25828,UNKNOWN
25831,25878,UNKNOWN
25878,25925,UNKNOWN
25928,25963,UNKNOWN
25963,25999,UNKNOWN
26000,26023,UNKNOWN
26023,26045,UNKNOWN
26047,26119,UNKNOWN
26145,26189,UNKNOWN
26264,26453,Sandy
26504,26551,Joey
26551,26599,Sandy
26693,26721,Joey
26767,26907,Ross
26935,27079,Janice
27098,27146,Chandler
27146,27271,Janice
27293,27337,Chandler
27457,27512,UNKNOWN
27529,27580,UNKNOWN
27673,27748,UNKNOWN
27795,27841,Monica
27916,28182,Fun Bobby
28203,28326,Joey
28441,28592,Fun Bobby
28705,28779,UNKNOWN
28803,28853,UNKNOWN
28873,28899,UNKNOWN
28899,28963,UNKNOWN
28963,28998,UNKNOWN
29017,29053,UNKNOWN
29053,29089,UNKNOWN
29115,29140,UNKNOWN
29140,29165,UNKNOWN
29192,29240,UNKNOWN
29281,29400,Janice
29403,29641,Chandler
29643,29692,Janice
29789,29856,Chandler
29859,30028,Janice
30076,30123,Chandler
30216,30241,Phoebe
30241,30460,Max
30503,30529,David
30529,30672,Max
30701,30747,Phoebe
30747,30794,David
30918,30961,UNKNOWN
31010,31059,Phoebe
31059,31108,David
31127,31251,Phoebe
31271,31361,David
31361,31917,Phoebe
31920,31933,David
31933,32112,Phoebe
32112,32157,UNKNOWN
32163,32280,Phoebe
32282,32331,David
32376,32788,Phoebe
32856,33024,Dick Clark
33026,33072,UNKNOWN
33074,33121,Joey
33140,33192,UNKNOWN
33217,33262,UNKNOWN
33385,33430,Joey
33430,33644,Chandler
33670,33708,Rachel
33708,33745,All
33769,33841,Rachel
33886,33937,Dick Clark
33956,34008,Chandler
34030,34101,Joey
34105,34172,Phoebe
34174,34224,Monica
34225,34367,UNKNOWN
34417,34627,Chandler
34653,34723,Phoebe
34725,34772,Rachel
34772,34819,Monica
34842,34915,Joey
34917,34969,Ross
34987,35109,Chandler
35111,35205,Joey
35370,35803,Ross
35805,35877,Rachel
