Frame_Start Frame_End Speaker
173,202,ROSS
221,439,CHANDLER
581,636,ROSS
654,749,CHANDLER
749,797,UNKNOWN
799,823,UNKNOWN
823,847,UNKNOWN
850,884,UNKNOWN
884,918,UNKNOWN
919,1039,
1040,1100,UNKNOWN
1100,1210,UNKNOWN
1210,1258,UNKNOWN
1278,1302,UNKNOWN
1302,1325,UNKNOWN
1328,1353,UNKNOWN
1353,1377,JADE
1378,1467,CHANDLER
1470,1516,JADE
2694,2766,CHANDLER
2768,2932,CHANDLER
2933,3029,UNKNOWN
3029,3077,UNKNOWN
3148,3232,JADE
3232,3245,CHANDLER
3290,3316,ROSS
3316,3343,CHANDLER
3362,3474,JADE
3474,3508,UNKNOWN
3509,3567,CHANDLER
3567,3750,JADE
3774,3927,CHANDLER
3927,3964,UNKNOWN
3966,4034,UNKNOWN
4039,4086,UNKNOWN
4086,4133,UNKNOWN
4135,4183,UNKNOWN
4183,4231,UNKNOWN
4250,4357,ROSS
4357,4417,UNKNOWN
4418,4493,CHANDLER
4515,4731,ROSS
4874,4997,CHANDLER
4998,5021,ROSS
5041,5114,ALL
5117,5235,RACHEL
5237,5449,CHANDLER
5453,5525,PHOEBE
5526,5593,CHANDLER
5618,5689,JOEY
5736,5785,RACHEL
5807,5819,CHANDLER
5819,5831,PHOEBE
5834,5846,UNKNOWN
5846,5859,UNKNOWN
5862,5956,JOEY
5980,6026,CHANDLER
6028,6064,UNKNOWN
6064,6099,UNKNOWN
6118,6172,UNKNOWN
6220,6314,CHANDLER
6316,6410,RACHEL
6411,6447,UNKNOWN
6447,6483,UNKNOWN
6502,6553,JOEY
6554,6697,PHOEBE
6697,6747,UNKNOWN
6766,6779,RACHEL
6779,6791,UNKNOWN
6793,6863,RACHEL
6865,6901,UNKNOWN
6901,6937,UNKNOWN
6940,7079,JOEY
7082,7141,UNKNOWN
7141,7200,UNKNOWN
7202,7225,PHOEBE
7225,7247,JOEY
7317,7342,RACHEL
7342,7368,MONICA
7370,7512,RACHEL
7533,7586,UNKNOWN
7605,7641,UNKNOWN
7641,7677,UNKNOWN
7679,7751,MONICA
7778,7894,JOEY
7895,7941,UNKNOWN
7942,7978,UNKNOWN
7978,8015,UNKNOWN
8018,8085,MONICA
8207,8234,UNKNOWN
8254,8289,UNKNOWN
8289,8325,UNKNOWN
8470,8496,JOEY
8496,8578,ROSS
8578,8615,UNKNOWN
8616,8686,CHANDLER
8688,8723,UNKNOWN
8723,8758,UNKNOWN
8760,8796,UNKNOWN
8796,8833,UNKNOWN
8851,8901,UNKNOWN
8904,8951,UNKNOWN
8951,8998,UNKNOWN
9022,9115,CHANDLER
9118,9166,ROSS
9188,9216,CHANDLER
9382,9419,ROSS
9419,9456,CHANDLER
9476,9574,JADE
9577,9622,CHANDLER
9668,9741,JADE
9764,9788,CHANDLER
9788,9911,JADE
9911,9982,UNKNOWN
10028,10054,UNKNOWN
10076,10103,CHANDLER
10127,10266,JADE
10557,10700,CHANDLER
10701,10749,ROSS
10750,10821,MONICA
10823,10916,ROSS
10918,11060,MONICA
11060,11106,ROSS
11106,11133,MONICA
11133,11159,JOEY
11181,11229,PHOEBE
11230,11301,ROSS
11302,11348,JOEY
11398,11435,ROSS
11435,11471,WAITER
11490,11608,RACHEL
11729,11757,WAITER
11776,11851,PHOEBE
11853,11944,RACHEL
11968,11994,JOEY
11994,12021,UNKNOWN
12023,12070,UNKNOWN
12070,12118,UNKNOWN
12136,12232,CHANDLER
12234,12283,UNKNOWN
12283,12331,UNKNOWN
12333,12485,ROSS
12485,12522,UNKNOWN
12546,12584,UNKNOWN
12584,12621,CHANDLER
12667,12691,ROSS
12694,12785,WAITER
12787,12833,MONICA
12835,12872,ROSS
12872,12978,WAITER
12978,13028,UNKNOWN
13049,13179,JOEY
13179,13238,WAITER
13244,13315,RACHEL
13318,13436,WAITER
13484,13531,RACHEL
13534,13769,WAITER
13819,13855,PHOEBE
13855,13891,CHANDLER
13910,14048,WAITER
14048,14084,UNKNOWN
14199,14249,UNKNOWN
14249,14299,UNKNOWN
14321,14347,UNKNOWN
14348,14534,CHANDLER
14537,14564,ROSS
14585,14635,RACHEL
14654,14678,ROSS
14679,14727,JOEY
14727,14775,ROSS
14777,14875,MONICA
