Frame_Start Frame_End Speaker
54,166,Monica
166,414,Ross
416,488,Rachel
490,558,Chandler
586,894,Joey
920,1064,Phoebe
1206,1280,Ross
2549,2692,UNKNOWN
2719,2744,Chandler
2744,2769,Joey
2793,2841,Chandler
2843,2931,Ross
2955,3172,Chandler
3172,3629,Monica
3632,3775,Chandler
3819,3867,Joey
3870,3962,Phoebe
3963,4016,Chandler
4035,4085,Ross
4085,4251,Monica
4277,4322,Phoebe
4323,4537,Rachel
4564,4614,Ross
4634,4728,Phoebe
4731,4804,Rachel
4806,4969,Ross
4971,5042,Rachel
5046,5137,Chandler
5139,5285,Monica
5379,5406,Phoebe
5449,5475,Angela
5476,5549,Joey
5552,5611,Monica
5611,6086,Phoebe
6086,6120,Joey
6122,6148,Angela
6168,6266,Joey
6412,6479,Angela
6485,6554,Joey
6556,6653,Ross
6676,6816,Rachel
6821,6845,Ross
6845,7127,Rachel
7128,7200,Ross
7224,7763,Rachel
7763,7797,Ross
7870,7922,Rachel
7922,7973,Angela
7990,8189,Joey
8206,8400,Angela
8472,8570,Joey
8590,8613,Angela
8613,8637,Joey
8641,8780,Angela
8782,8809,Joey
8810,8973,Angela
8975,9045,UNKNOWN
9047,9142,Joey
9165,9483,Monica
9501,9515,Joey
9515,9529,Monica
9530,9599,Joey
9693,9863,Monica
9865,9939,Joey
9957,10461,Monica
10651,10700,UNKNOWN
10700,10749,UNKNOWN
10770,10915,UNKNOWN
10963,11035,Ross
11038,11130,Chandler
11136,11279,Ross
11301,11361,Chandler
11361,11502,Ross
11502,11561,UNKNOWN
11563,11622,UNKNOWN
11622,11681,UNKNOWN
11683,11778,Chandler
11779,11997,Ross
12092,12140,Chandler
12163,12211,Ross
12214,12561,Chandler
12561,12597,Ross
12694,12809,UNKNOWN
12814,12861,Monica
12883,12909,Joey
12909,12934,Monica
12978,13015,Joey
13015,13052,Monica
13054,13111,Joey
13111,13168,Monica
13170,13266,Angela
13364,13431,UNKNOWN
13434,13510,Chandler
13528,13628,Phoebe
13629,13698,Chandler
13726,13760,Phoebe
13760,13794,Chandler
13842,13888,Phoebe
13888,14032,Chandler
14036,14178,Janice
14180,14610,Chandler
14610,14631,Janice
14634,14672,Chandler
14672,14710,Janice
14730,14848,Chandler
14850,14897,Janice
14898,15209,Chandler
15285,15399,Chandler
15428,15502,Chandler
15618,15653,Janice
15653,15687,Chandler
15690,15749,Phoebe
15749,15808,Chandler
15880,15915,UNKNOWN
15915,15950,UNKNOWN
15950,15987,UNKNOWN
15987,16024,UNKNOWN
16026,16087,UNKNOWN
16087,16147,UNKNOWN
16459,16531,UNKNOWN
16648,16723,Woman
16742,16792,Rachel
16818,16889,Woman
16891,17061,Rachel
17102,17125,Woman
17150,17224,Rachel
17294,17321,Woman
17323,17417,Ross
17436,17462,Rachel
17465,17489,Ross
17489,17513,Rachel
17533,17571,Ross
17571,17724,Rachel
17726,17775,Ross
17778,17872,Woman
18134,18399,Ross
18402,18496,Ross
18498,18759,Rachel
18854,18888,Ross
18888,18999,Rachel
19047,19139,Ross
19141,19381,Ross
19432,19504,Rachel
19522,19719,Ross
19743,20385,Rachel
20434,20579,Ross
20580,20650,Rachel
20750,20889,UNKNOWN
20892,20918,Monica
20918,20944,Angela
20986,21001,Bob
21001,21016,Monica
21035,21061,Joey
21083,21253,Monica
21443,21492,UNKNOWN
21494,21541,UNKNOWN
21541,21896,Joey
21922,21970,Bob
21970,22017,Joey
22042,22088,Bob
22090,22378,Joey
22448,22501,UNKNOWN
22519,22546,UNKNOWN
22548,22690,Monica
22690,22809,Angela
22880,22978,Monica
23025,23074,Angela
23173,23408,UNKNOWN
23699,23862,UNKNOWN
24032,24318,Phoebe
24368,24395,UNKNOWN
24414,24451,UNKNOWN
24451,24487,UNKNOWN
24489,24534,UNKNOWN
24537,24558,UNKNOWN
24558,24580,UNKNOWN
24581,24629,UNKNOWN
24629,24677,UNKNOWN
24700,24969,UNKNOWN
24988,25316,UNKNOWN
25316,25373,Rachel
25374,25684,Ross
25690,25723,Rachel
25723,25785,Ross
25804,25828,Rachel
25830,26066,Ross
26071,26115,Rachel
26117,26259,Ross
26261,26599,Rachel
26864,27409,UNKNOWN
27464,27485,UNKNOWN
27485,27507,Monica
27510,27651,Monica
27747,27795,Joey
27795,27843,Monica
27867,27963,Joey
27988,28133,Monica
28153,28181,Joey
28184,28231,Monica
28231,28368,Joey
28372,28396,Monica
28396,28513,Joey
28537,28551,Monica
28551,28732,Joey
28784,28949,Monica
29091,29185,Joey
29329,29453,UNKNOWN
29473,29524,Chandler
29545,29716,Janice
29763,29907,Chandler
29910,30052,Janice
30052,30099,Chandler
30123,30218,Phoebe
30288,30313,Chandler
30313,30338,Phoebe
30340,30400,Chandler
30400,30460,Phoebe
30892,30938,Chandler
30938,30984,Phoebe
31037,31104,Chandler
31106,31156,Phoebe
31180,31252,UNKNOWN
31271,31373,UNKNOWN
31490,31588,Ross
31607,31726,Rachel
31728,31822,Rachel
31824,31870,Woman
31873,31942,Rachel
31944,32016,Woman
32038,32158,Rachel
32326,32363,Woman
32363,32472,Rachel
32473,32565,Rachel
32739,32870,Ross
32870,32904,Rachel
32981,33014,UNKNOWN
33014,33048,UNKNOWN
33049,33085,Rachel
33085,33120,Ross
33165,33265,Rachel
33315,33348,Phoebe
33348,33381,Monica
33383,33483,Phoebe
33505,33656,Joey
33656,33692,Monica
33693,33729,Ross
33729,33764,Monica
33766,33817,Rachel
33865,33912,Phoebe
