Frame_Start Frame_End Speaker
126,140,Phoebe
140,153,All
173,197,Ross
197,297,Phoebe
322,393,Rachel
412,532,Monica
558,585,Rachel
605,753,Joey
796,940,Chandler
964,1062,Phoebe
1108,1134,Rachel
1158,1183,Joey
1185,1303,Chandler
1305,1472,Ross
1491,1519,Monica
1563,1923,Ross
3195,3265,Chandler
3267,3461,Joey
3505,3553,Chandler
3555,3601,Joey
3603,3698,Chandler
3750,3845,Joey
3865,3912,Chandler
4208,4299,Chandler
4322,4346,Joey
4346,4418,Chandler
4420,4465,Chandler
4492,4559,Chandler
4562,4693,Chandler
4693,4729,Joey
4730,4825,Chandler
4828,5113,Chandler
5135,5161,Joey
5161,5450,Chandler
5450,5474,UNKNOWN
5476,5520,You can smoke like this
5522,5547,UNKNOWN
5547,5572,UNKNOWN
5573,5616,UNKNOWN
5618,5632,UNKNOWN
5632,5646,UNKNOWN
5664,5713,UNKNOWN
5782,5830,UNKNOWN
5832,5880,UNKNOWN
5880,5928,UNKNOWN
5976,6120,UNKNOWN
6216,6433,Monica
6554,6602,Joey
6646,6696,Ross
6718,6768,UNKNOWN
6770,7210,Rachel
7210,7245,All
7246,7273,Rachel
7609,7643,Joey
7643,7707,Phoebe
7725,7749,Monica
7749,7869,Phoebe
7871,7917,Ross
7947,8017,Phoebe
8038,8111,Chandler
8114,8182,Phoebe
8183,8231,Joey
8231,8327,Phoebe
8329,8421,Rachel
8470,8805,Phoebe
8807,8853,Monica
8879,8975,Phoebe
8976,9024,Rachel
9046,9093,Monica
9144,9213,All
9216,9250,Ross
9250,9285,Chandler
9287,9354,Phoebe
9357,9428,Chandler
9453,9619,Ross
9621,9671,Chandler
9672,9706,All
9706,9741,Chandler
9767,9861,Phoebe
9958,10005,Monica
10008,10073,Rachel
10076,10172,Monica
10174,10222,Joey
10222,10294,Monica
10294,10316,All
10318,10366,Monica
10386,10581,Chandler
10584,10656,Monica
10674,10721,Rachel
10722,10793,Monica
10844,10917,UNKNOWN
11011,11205,Monica
11228,11492,Paula
11494,11583,Monica
11586,11756,Paula
11757,11802,UNKNOWN
11802,11848,UNKNOWN
11895,11926,UNKNOWN
11970,11994,Joey
12018,12063,Ross
12160,12187,Monica
12187,12256,All
12258,12332,Monica
12519,12617,Joey
12838,13312,Phoebe
13358,13429,Rachel
13432,13538,Monica
13538,13550,Alan
13552,13597,Joey
13670,13694,UNKNOWN
13718,13744,UNKNOWN
13746,13793,UNKNOWN
13818,13842,UNKNOWN
13842,13865,UNKNOWN
13893,14010,Monica
14054,14154,Monica
14249,14323,Alan
14490,14798,Monica
14824,14848,Monica
14873,15112,Ross
15114,15161,All
15162,15256,Monica
15258,15301,UNKNOWN
15304,15340,UNKNOWN
15340,15376,UNKNOWN
15379,15424,Rachel
15545,15616,Joey
15618,15666,Phoebe
15666,15714,Ross
15758,15925,Phoebe
15977,16142,Ross
16145,16225,Rachel
16225,16262,Monica
16263,16430,Chandler
16524,16549,Ross
16549,16575,All
16598,16673,Ross
17202,17249,Monica
17267,17293,Ross
17296,17365,All
17387,17458,Monica
17482,17507,Joey
17507,17727,Ross
17818,17872,Rachel
17890,18010,Chandler
18035,18133,Monica
18135,18159,Ross
18162,18229,Monica
18231,18325,Rachel
18326,18444,Ross
18446,18517,Chandler
18706,18731,Phoebe
18731,18756,Lizzie
18779,18804,Phoebe
18804,18829,Lizzie
18849,18972,Phoebe
18972,18997,Lizzie
19000,19065,Phoebe
19089,19212,Lizzie
19212,19238,Phoebe
19257,19285,Lizzie
19305,19380,Phoebe
19382,19418,Lizzie
19418,19454,Phoebe
19474,19511,Lizzie
19511,19587,Phoebe
19587,19621,Lizzie
19666,19761,Phoebe
19786,19800,Lizzie
19800,19814,Phoebe
21298,21396,Lizzie
21416,21451,Phoebe
21451,21487,Lizzie
21678,21728,Ross
21754,21920,Phoebe
21944,22040,Chandler
22065,22100,Phoebe
22100,22136,All
22184,22211,All
22230,22282,Rachel
22326,22352,Chandler
22352,22378,Monica
22398,22854,Chandler
23000,23095,Joey
23166,23213,Rachel
23284,23404,Joey
23457,23528,Ross
23548,23596,Joey
23742,23815,Ross
23819,23887,Rachel
23937,24078,Phoebe
24127,24223,Rachel
24560,24655,Monica
24656,24701,Paula
24754,24843,Monica
24845,25013,Paula
25035,25250,Monica
25253,25515,Paula
25517,25554,Monica
25554,25592,Paula
25610,25730,Monica
25733,25781,Joey
25781,25828,Ross
25831,26040,Chandler
26118,26164,Rachel
26166,26905,Chandler
27126,27193,Rachel
27198,27244,Ross
27244,27291,Rachel
27412,27628,Chandler
27676,27792,Ross
27869,27904,Monica
27904,28058,Chandler
28103,28129,Rachel
28129,28156,Monica
28178,28225,Ross
28228,28300,Chandler
28301,28394,Ross
28421,28492,Phoebe
28536,28583,Ross
28586,28751,Phoebe
28778,28922,Phoebe
28925,28973,Joey
28973,29020,Monica
29040,29114,Joey
29357,29423,Monica
29424,29521,Phoebe
29591,29627,Monica
29627,29663,Phoebe
29716,30196,Monica
30288,30357,Ross
30389,30509,Monica
30526,30576,Rachel
30627,30768,Joey
30793,30914,Phoebe
30987,31020,Monica
31020,31053,Joey
31054,31154,Monica
31155,31318,Ross
31366,31415,Monica
31415,31464,Chandler
31490,31654,Rachel
31678,31749,Monica
31750,31775,All
31894,31941,Monica
31941,32041,Ross
32065,32113,Monica
32233,32266,Alan
32266,32300,Monica
32302,32413,Alan
32413,32449,Monica
32469,32637,Alan
32780,32952,Rachel
32977,33048,Ross
33258,33308,Ross
33314,33359,Monica
33360,33427,Phoebe
33525,33596,Monica
33743,33860,Ross
33933,33958,Chandler
33958,33984,All
34002,34101,Chandler
34103,34197,Phoebe
34197,34245,Chandler
