Frame_Start Frame_End Speaker
129,178,UNKNOWN
178,227,sold-out at 1
229,263,UNKNOWN
263,296,UNKNOWN
299,346,UNKNOWN
346,392,UNKNOWN
395,419,UNKNOWN
438,465,UNKNOWN
465,492,UNKNOWN
511,548,UNKNOWN
548,635,UNKNOWN
635,683,UNKNOWN
702,740,UNKNOWN
740,779,UNKNOWN
780,827,UNKNOWN
848,875,UNKNOWN
895,921,UNKNOWN
923,969,UNKNOWN
969,1076,UNKNOWN
1076,1135,UNKNOWN
1139,1187,UNKNOWN
1207,1233,UNKNOWN
1233,1259,UNKNOWN
1278,1316,UNKNOWN
1316,1353,UNKNOWN
1356,1400,UNKNOWN
1400,1445,UNKNOWN
1448,1494,UNKNOWN
1494,1540,UNKNOWN
1569,1629,UNKNOWN
1629,1689,UNKNOWN
1712,1749,UNKNOWN
1749,1786,UNKNOWN
1807,1831,UNKNOWN
1833,1882,UNKNOWN
1882,1930,UNKNOWN
1948,1999,UNKNOWN
2000,2048,UNKNOWN
2048,2097,UNKNOWN
2116,2141,UNKNOWN
2144,2169,UNKNOWN
2169,2194,UNKNOWN
2212,2265,UNKNOWN
2284,2335,UNKNOWN
2335,2385,UNKNOWN
2404,2452,UNKNOWN
2458,2500,UNKNOWN
3608,3643,UNKNOWN
3643,3678,UNKNOWN
3680,3704,UNKNOWN
3725,3871,JOEY
3989,4012,PHOE
4014,4325,ROSS
4325,4346,MNCA
4348,4376,ROSS
4394,4420,FBOB
4420,4446,ROSS
4465,4496,FBOB
4514,4660,ROSS
4663,4698,MNCA
4698,4732,FBOB
4734,4801,PHOE
4804,4840,FBOB
4840,4875,JOEY
4878,4921,FBOB
4924,5070,JOEY
5089,5214,FBOB
5238,5308,MNCA
5330,5428,FBOB
5596,5618,FBOB
5618,5641,ALL
5644,5681,PHOE
5681,5980,MNCA
6002,6050,PHOE
6120,6196,MNCA
6197,6264,PHOE
6312,6350,RACH
6350,6389,MNCA
6408,6432,JOEY
6432,6456,PHOE
6458,6484,RACH
6484,6624,CHAN
6648,6771,RACH
7080,7132,MNCA
7135,7294,ROSS
7323,7654,PHOE
7659,7731,JOEY
7733,8019,MNCA
8136,8187,MNCA
8207,8254,RACH
8307,8331,MNCA
8350,8427,RACH
8472,8545,FBOB
8639,8665,PHOE
8690,8759,RACH
8810,8906,MNCA
8925,9047,FBOB
9072,9097,FBOB
9100,9289,MNCA
9308,9554,FBOB
9620,9674,MNCA
9695,9863,FBOB
9914,9962,PHOE
9983,10029,FBOB
10029,10076,PHOE
10245,10296,CHAN
10316,10346,PHOE
10411,10442,CHAN
10461,10486,PHOE
10536,10655,CHAN
10678,10771,JOEY
10773,10810,UNKNOWN
10810,10847,UNKNOWN
10872,10915,UNKNOWN
10992,11086,PHOE
11088,11207,CHAN
11278,11371,PHOE
11372,11471,RACH
11472,11540,MNCA
11542,11589,RACH
11589,11636,MNCA
11638,11673,UNKNOWN
11673,11708,UNKNOWN
11729,11759,JOEY
11780,11827,UNKNOWN
11831,11888,RACH
11888,11945,UNKNOWN
11950,12068,JOEY
12070,12209,RACH
12212,12258,MNCA
12258,12383,RACH
12402,12430,PHOE
12432,12595,RACH
12620,12738,RACH
12761,12786,RUSS
13072,13147,UNKNOWN
13171,13206,UNKNOWN
13206,13242,UNKNOWN
13244,13552,ESTL
13554,13653,ESTL
13672,13768,JOEY
13771,13818,ESTL
13818,13866,JOEY
13868,13938,ESTL
14012,14155,JOEY
14155,14200,ESTL
14202,14637,JOEY
14704,14900,ESTL
14920,14949,UNKNOWN
14996,15042,UNKNOWN
15043,15114,UNKNOWN
15114,15184,UNKNOWN
15280,15330,UNKNOWN
15332,15404,ESTL
15476,15500,RACH
15500,15524,MNCA
15525,15561,RACH
15561,15691,MNCA
15788,15854,MNCA
15859,15928,FBOB
15931,15979,MNCA
16004,16142,FBOB
16191,16238,PHOE
16244,16361,FBOB
16363,16504,UNKNOWN
16507,16576,UNKNOWN
16579,16720,FBOB
16820,16939,UNKNOWN
17059,17126,MNCA
17127,17260,FBOB
17260,17368,CHAN
17389,17415,MNCA
17418,17463,PHOE
17463,17558,MNCA
17558,17607,PHOE
17653,17724,RACH
17725,17943,MNCA
17944,18090,PHOE
18156,18180,RUSS
18180,18204,CHAN
18234,18349,RACH
18351,18567,RUSS
18687,18712,PHOE
18757,18830,PHOE
18832,18880,RACH
18880,19000,PHOE
19048,19093,RACH
19096,19189,PHOE
19216,19251,PHOE
19251,19286,ROSS
19331,19432,MNCA
19480,19525,ROSS
19572,19598,UNKNOWN
19598,19623,UNKNOWN
19645,19715,CHAN
19720,19744,RUSS
19744,19768,ROSS
19789,19826,RUSS
19826,19934,ROSS
19936,20174,RUSS
20193,20220,ROSS
20220,20246,RUSS
20265,20364,ROSS
20385,20481,CHAN
20506,20558,RUSS
20580,20651,ROSS
20651,20722,RUSS
20726,20847,MNCA
20868,21011,ROSS
21011,21058,RUSS
21183,21250,ROSS
21297,21350,ROSS
21370,21442,RACH
21447,21936,ROSS
21936,21971,RACH
21972,22020,ROSS
22044,22078,RACH
22078,22112,RUSS
22138,22161,RACH
22161,22184,MNCA
22256,22330,ROSS
22331,22404,CHAN
22427,22461,ROSS
22461,22496,MNCA
22498,22788,ROSS
22811,22863,CHAN
22928,22956,ROSS
23238,23339,CHAN
23360,23398,JOEY
23398,23435,CHAN
23454,23507,JOEY
23526,23579,CHAN
23603,23814,JOEY
23816,23843,CHAN
23862,23958,JOEY
23960,24059,CHAN
24078,24127,JOEY
24127,24176,CHAN
24203,24237,JOEY
24237,24320,CHAN
24320,24562,JOEY
24678,24967,CHAN
25036,25375,JOEY
25420,25476,CHAN
25493,25588,JOEY
25689,25735,WAITER
25735,25854,MNCA
25855,25948,FBOB
25949,26069,MNCA
26072,26130,FBOB
26130,26188,MNCA
26211,26218,UNKNOWN
26236,26549,CHAN
26552,26588,RUSS
26588,26691,ROSS
26691,26863,CHAN
26934,26981,PHOE
26981,27029,RACH
27032,27077,PHOE
27080,27137,RACH
27137,27195,PHOE
27196,27222,RACH
27224,27293,PHOE
27293,27459,RACH
27462,27558,ROSS
27577,27697,RUSS
27700,27796,CHAN
27844,27878,RUSS
27878,27913,ROSS
27919,27967,RUSS
28012,28040,ROSS
28058,28134,RUSS
28158,28372,ROSS
28374,28398,RUSS
28398,28422,ROSS
28423,28480,RUSS
28480,28538,ROSS
28830,28888,RACH
28888,28998,CHAN
29018,29068,RACH
29071,29116,CHAN
29164,29209,RACH
29212,29262,CHAN
29356,29380,MNCA
29380,29404,ROSS
29406,29500,MNCA
29521,29559,PHOE
29559,29596,UNKNOWN
29599,29658,UNKNOWN
29658,29718,UNKNOWN
29742,29809,ROSS
29812,30007,MNCA
30122,30174,RACH
30243,30280,MNCA
30280,30316,FBOB
30317,30341,MNCA
30388,30432,FBOB
30435,30481,MNCA
30481,30555,FBOB
30555,30581,MNCA
30603,30676,FBOB
30744,30844,MNCA
30888,31010,FBOB
31012,31061,MNCA
31108,31179,FBOB
31180,31227,MNCA
31296,31320,MNCA
31320,31344,FBOB
31347,31372,UNKNOWN
31464,31514,RACH
31514,31563,MNCA
31731,31778,MNCA
31778,31943,CHAN
32020,32054,JOEY
32054,32088,ROSS
32091,32184,JOEY
32187,32211,CHAN
32211,32282,JOEY
32282,32326,ROSS
32327,32451,JOEY
32472,32496,PHOE
32497,32735,JOEY
32737,32785,JOEY
33095,33131,RUSS
33131,33167,CHAN
33168,33215,RUSS
33215,33263,CHAN
33265,33429,RUSS
33432,33596,PHOE
33599,33623,JULIE
33623,33695,PHOE
33697,33913,JULIE
34100,34125,UNKNOWN
34125,34151,UNKNOWN
34153,34220,UNKNOWN
34245,34296,UNKNOWN
34296,34346,UNKNOWN
34364,34415,UNKNOWN
34417,34484,UNKNOWN
34485,34500,UNKNOWN
34500,34514,UNKNOWN
34532,34558,UNKNOWN
34558,34584,UNKNOWN
