Frame_Start Frame_End Speaker
58,227,Chandler
246,270,Rachel
272,419,Chandler
440,658,Phoebe
731,797,Chandler
800,848,UNKNOWN
896,970,Phoebe
1016,1139,Monica
1158,1233,Chandler
1254,1289,Monica
1289,1325,All
1328,1447,Chandler
1468,1713,Phoebe
3079,3247,Chandler
3267,3415,Monica
3440,3507,Chandler
3847,3943,Monica
3987,4016,Monica
4034,4280,Chandler
4686,4973,Chandler
4995,5020,UNKNOWN
5022,5058,UNKNOWN
5058,5094,UNKNOWN
5113,5152,UNKNOWN
5152,5190,UNKNOWN
5238,5286,Rachel
5305,5427,Phoebe
5449,5486,Joey
5486,5523,Phoebe
5546,5573,All
5596,5808,Phoebe
5834,5975,Joey
5981,6052,Phoebe
6124,6170,Joey
6220,6503,Phoebe
6506,6556,Rachel
6557,6629,Phoebe
6698,6767,Monica
6791,6868,Chandler
6917,6951,Phoebe
6951,7109,Rachel
7127,7155,Joey
7155,7182,Rachel
7203,7251,Joey
7270,7442,Rachel
7464,7493,Chandler
7510,7755,Rachel
7781,7822,Ross
7824,7921,Ross
7942,7992,Monica
7993,8134,Ross
8141,8163,Monica
8182,8230,Joey
8230,8277,Ross
8283,8325,Rachel
8328,8376,Rachel
8377,8470,Julie
8473,8685,Rachel
8686,8732,Ross
8734,8771,Rachel
8771,8807,UNKNOWN
8809,8853,UNKNOWN
8878,9025,UNKNOWN
9142,9219,Rachel
9359,9574,Michael
9598,9649,Rachel
9674,9709,Michael
9709,9841,Rachel
9866,9925,Michael
9925,9984,Rachel
10011,10054,Michael
10058,10101,Rachel
10267,10362,Michael
10366,10655,Rachel
10656,10726,Michael
10794,10866,Rachel
10869,10944,Michael
10991,11204,Rachel
11204,11250,Michael
11253,11469,Rachel
11495,11529,Phoebe
11529,11563,Joey
11566,11685,Phoebe
11686,11897,Joey
11971,12165,Phoebe
12188,12287,Joey
12306,12405,Phoebe
12882,12929,UNKNOWN
12929,12976,UNKNOWN
13004,13050,UNKNOWN
13050,13095,UNKNOWN
13096,13145,UNKNOWN
13145,13193,Rachel
13220,13244,Michael
13244,13313,Rachel
13314,13361,Waiter
13361,13460,Michael
13482,13554,Rachel
13556,13743,Michael
13767,14175,Rachel
14178,14225,UNKNOWN
14250,14299,UNKNOWN
14299,14349,UNKNOWN
14367,14442,Rachel
14490,14656,Michael
14684,14923,Rachel
14923,14970,UNKNOWN
14991,15258,Michael
15261,15306,Rachel
15332,15498,Rachel
15522,15534,UNKNOWN
15534,15546,Rachel
15548,15571,Guy
